le_accurary,le_accurary_frequency,le_frequency_probability,le_probability_log,le_self_entrocy,gru_accurary,gru_accurary_frequency,gru_frequency_probability,gru_probability_log,gru_self_entrocy,mul_accurary_multiply,mul_accurary_division,multiply_add_division,mul_frequency,mul_probability,mul_division_single,mul_division_single_log,mutual_information
0.94,41,0.002031513229610544,-8.943229524950887,0.009084144547690675,0.99,48,0.0023612750885478157,-8.726218159332198,0.010302500778432347,0.9306,0.9494949494949495,1.8800949494949495,9,0.0028445006321112516,0.029381610187783295,-5.088942728316365,0.014475500807473857
0.94,41,0.002031513229610544,-8.943229524950887,0.009084144547690675,0.99,48,0.0023612750885478157,-8.726218159332198,0.010302500778432347,0.9306,0.9494949494949495,1.8800949494949495,9,0.0028445006321112516,0.029381610187783295,-5.088942728316365,0.014475500807473857
0.97,43,0.0021306114359330094,-8.874516774866873,0.009454073464455344,0.9,34,0.0016725698543880363,-9.223717818803015,0.007713656184555847,0.873,1.0777777777777777,1.9507777777777777,6,0.0018963337547408343,0.02636708109874944,-5.245118319650718,0.009946494917163182
0.97,43,0.0021306114359330094,-8.874516774866873,0.009454073464455344,0.9,34,0.0016725698543880363,-9.223717818803015,0.007713656184555847,0.873,1.0777777777777777,1.9507777777777777,6,0.0018963337547408343,0.02636708109874944,-5.245118319650718,0.009946494917163182
0.96,38,0.0018828659201268457,-9.052854016125385,0.008522655153422968,0.9,34,0.0016725698543880363,-9.223717818803015,0.007713656184555847,0.864,1.0666666666666667,1.9306666666666668,6,0.0018963337547408343,0.02983643387490068,-5.066781078392206,0.009608307986837306
0.92,45,0.0022297096422554752,-8.808928433239295,0.009820676332766036,0.87,26,0.0012790240062967337,-9.610740941912262,0.006146184191502332,0.8004,1.0574712643678161,1.8578712643678161,8,0.0025284450063211127,0.043930111186748354,-4.508646038890204,0.011399863562301401
0.98,32,0.001585571301159449,-9.30078152956897,0.007373526135819221,0.96,24,0.0011806375442739079,-9.726218159332198,0.005741569161353127,0.9408,1.0208333333333333,1.9616333333333333,4,0.0012642225031605564,0.03346238938053098,-4.901315725140593,0.006196353634817438
0.97,43,0.0021306114359330094,-8.874516774866873,0.009454073464455344,0.96,24,0.0011806375442739079,-9.726218159332198,0.005741569161353127,0.9311999999999999,1.0104166666666667,1.9416166666666665,8,0.0025284450063211127,0.04980448651986006,-4.327580479842691,0.010942049253710976
0.96,38,0.0018828659201268457,-9.052854016125385,0.008522655153422968,0.98,45,0.0022136953955135775,-8.81932756372368,0.009761652409670545,0.9408,0.9795918367346939,1.920391836734694,6,0.0018963337547408343,0.02254308337214718,-5.471171333471541,0.010375166877632505
0.96,38,0.0018828659201268457,-9.052854016125385,0.008522655153422968,0.99,48,0.0023612750885478157,-8.726218159332198,0.010302500778432347,0.9503999999999999,0.9696969696969697,1.9200969696969696,2,0.0006321112515802782,0.007044713553795995,-7.149243238584178,0.004519117091393287
0.96,38,0.0018828659201268457,-9.052854016125385,0.008522655153422968,0.99,48,0.0023612750885478157,-8.726218159332198,0.010302500778432347,0.9503999999999999,0.9696969696969697,1.9200969696969696,2,0.0006321112515802782,0.007044713553795995,-7.149243238584178,0.004519117091393287
0.92,45,0.0022297096422554752,-8.808928433239295,0.009820676332766036,0.99,48,0.0023612750885478157,-8.726218159332198,0.010302500778432347,0.9108,0.9292929292929294,1.8400929292929296,14,0.004424778761061947,0.04164208456243854,-4.585813899412664,0.020291211944303823
0.92,45,0.0022297096422554752,-8.808928433239295,0.009820676332766036,0.99,48,0.0023612750885478157,-8.726218159332198,0.010302500778432347,0.9108,0.9292929292929294,1.8400929292929296,14,0.004424778761061947,0.04164208456243854,-4.585813899412664,0.020291211944303823
0.97,43,0.0021306114359330094,-8.874516774866873,0.009454073464455344,0.96,24,0.0011806375442739079,-9.726218159332198,0.005741569161353127,0.9311999999999999,1.0104166666666667,1.9416166666666665,8,0.0025284450063211127,0.04980448651986006,-4.327580479842691,0.010942049253710976
0.94,41,0.002031513229610544,-8.943229524950887,0.009084144547690675,0.89,31,0.0015249901613537977,-9.35698434966648,0.007134654536591422,0.8366,1.0561797752808988,1.8927797752808988,3,0.0009481668773704172,0.015164702032404281,-6.04313903870324,0.005729904271842516
0.85,21,0.0010405311663858885,-9.90846410679021,0.005155032857065565,0.82,21,0.0010330578512396695,-9.918863237274595,0.005123379771319522,0.697,1.0365853658536586,1.7335853658536586,2,0.0006321112515802782,0.02913731864427187,-5.100988069976958,0.003224391953209202
0.82,14,0.0006936874442572589,-10.493426607511367,0.0036395791424328394,0.78,9,0.00044273907910271547,-11.141255658611042,0.0024663346351706853,0.6396,1.051282051282051,1.690882051282051,1,0.0003160556257901391,0.05099030762747577,-4.293633147919353,0.001357026911478936
0.83,14,0.0006936874442572589,-10.493426607511367,0.0036395791424328394,0.79,11,0.0005411255411255411,-10.851749041416058,0.002936079286097418,0.6557,1.050632911392405,1.7063329113924048,2,0.0006321112515802782,0.08343868520859672,-3.583139765114338,0.0022649429615134884
0.9,27,0.0013378257853532852,-9.545894027405502,0.0063853715870565006,0.84,15,0.0007378984651711924,-10.404290064444837,0.003838654834874866,0.756,1.0714285714285714,1.8274285714285714,4,0.0012642225031605564,0.06345460504752541,-3.978131322191424,0.005029243138042256
