reality,predict,mape,accurary
1032.28,721.2754779,0.301279229,0.7
1092.18,706.8510226,0.352807209,0.65
1154.08,725.7207085,0.371169496,0.63
1190.27,805.3286728,0.323406729,0.68
1233.94,813.5067868,0.340724195,0.66
1235.94,827.9851343,0.330076594,0.67
1176.04,823.1777264,0.300042748,0.7
1158.15,837.828192,0.276580588,0.72
1132.11,893.4264211,0.210830731,0.79
1172.05,917.3833005,0.217283136,0.78
1202,969.7272181,0.193238587,0.81
1198,850.1872312,0.290327854,0.71
1205.99,867.5366972,0.28064354,0.72
1213.98,762.7959856,0.371656876,0.63
1164.29,762.7959856,0.344840215,0.66
1092.18,764.8451025,0.29970783,0.7
1016.38,676.2966039,0.334602605,0.67
900.5,660.4992762,0.266519405,0.73
882.53,660.4992762,0.251584336,0.75
616.97,678.2103054,0.099259778,0.9
463.23,704.4275075,0.520686284,0.48
1006.32,651.8138264,0.352279765,0.65
950.61,648.7413302,0.317552592,0.68
1018.3,677.0106344,0.335156011,0.66
1116.14,721.2754779,0.353776876,0.65
1173.84,745.180625,0.365177005,0.63
1176.04,762.7959856,0.35138602,0.65
1188.02,774.0372297,0.348464479,0.65
1246.32,833.9542044,0.330866708,0.67
1249.92,848.7964638,0.320919368,0.68
1209.98,927.8893451,0.233136626,0.77
1174.04,917.3833005,0.218609843,0.78
1130.12,1007.279234,0.108697099,0.89
1156.07,987.0706324,0.146184373,0.85
1190.26,969.7272181,0.185281184,0.81
1164.06,933.3082753,0.198230095,0.8
1170.05,890.6760092,0.238770985,0.76
1168.14,709.5985413,0.392539814,0.61
1158.07,727.6702292,0.371652638,0.63
1096.17,737.2767416,0.327406569,0.67
1050.25,718.02323,0.316331131,0.68
954.41,705.4840256,0.260816603,0.74
936.63,687.0607605,0.266454459,0.73
902.5,705.4840256,0.218300249,0.78
890.52,664.3055481,0.254025122,0.75
890.52,664.3055481,0.254025122,0.75
930.52,664.3055481,0.286092133,0.71
966.39,677.0106344,0.299443667,0.7
1070.22,678.2103054,0.366288889,0.63
1128.12,708.7739282,0.371721157,0.63
1144.33,763.6996866,0.332622857,0.67
1198,794.7927348,0.336566999,0.66
1192.01,893.4264211,0.250487478,0.75
1196.01,944.4034107,0.210371643,0.79
1188.02,1074.270974,0.095746726,0.9
1160.07,1193.414584,0.028743597,0.97
1125.73,1193.414584,0.06012506,0.94
1164.06,1483.487285,0.274407921,0.73
1219.97,1483.487285,0.216003086,0.78
1186.12,806.0796484,0.320406326,0.68
1184.03,739.9309253,0.375074174,0.62
