power,temperature,humidity,speed
435.09,0.51,0.93,0.08
485.53,0.51,0.93,0.08
449.87,0.51,1,0.08
472.93,0.56,0.86,0.15
464.52,0.62,0.69,0.08
457.73,0.64,0.64,0.15
463.18,0.67,0.6,0.15
456.53,0.62,0.69,0.31
483.15,0.59,0.75,0.31
513.91,0.59,0.75,0.31
515.17,0.56,0.8,0.15
529.82,0.56,0.8,0.23
512.51,0.54,0.86,0.15
525.83,0.54,0.86,0.23
455.27,0.54,0.86,0.23
366.08,0.51,0.93,0.15
338.07,0.51,0.93,0.15
316.77,0.51,0.93,0.15
316.77,0.51,0.93,0.08
307.55,0.49,0.93,0.08
307.61,0.51,0.93,0.15
339.49,0.51,0.93,0.23
359.41,0.51,0.93,0.23
381.13,0.51,0.93,0.15
436.48,0.54,0.93,0.23
449.79,0.56,0.86,0.23
458.14,0.56,0.86,0.23
453.94,0.62,0.75,0.46
443.19,0.64,0.69,0.46
453.35,0.64,0.69,0.38
475.08,0.67,0.64,0.46
466.67,0.64,0.69,0.38
516.7,0.64,0.69,0.31
556.89,0.62,0.75,0.31
543.58,0.59,0.8,0.31
573.7,0.59,0.8,0.31
513.84,0.56,0.86,0.38
504.53,0.56,0.86,0.31
467.25,0.56,0.86,0.31
435.36,0.56,0.93,0.31
390.04,0.56,0.93,0.31
362.09,0.56,0.93,0.31
347.5,0.54,0.93,0.23
339.39,0.54,0.93,0.23
330.98,0.54,0.93,0.23
377.91,0.54,0.93,0.15
381.18,0.54,0.93,0.23
434.78,0.54,0.93,0.23
543.74,0.56,0.86,0.23
560.56,0.62,0.75,0.15
436.44,0.62,0.75,0.15
471.61,0.59,0.8,0.15
395.53,0.56,0.93,0.15
454.75,0.56,0.93,0.38
605.29,0.54,0.86,0.46
402.35,0.51,0.93,0.38
392.4,0.49,0.93,0.46
986.25,0.49,0.86,0.54
569.83,0.46,0.86,0.69
435.68,0.46,0.86,0.62
482.91,0.44,0.86,0.69
388.8,0.44,0.86,0.62
238.55,0.44,0.86,0.46
36.75,0.44,0.86,0.46
100.94,0.44,0.86,0.38
213.67,0.44,0.79,0.38
251.21,0.44,0.79,0.31
272.21,0.44,0.79,0.31
479.93,0.41,0.86,0.31
576.99,0.41,0.86,0.31
590.36,0.41,0.86,0.15
786.68,0.41,0.86,0.38
661.89,0.41,0.79,0.38
535.18,0.44,0.74,0.31
563.63,0.41,0.79,0.38
556.98,0.41,0.79,0.31
576.95,0.41,0.79,0.31
546.82,0.41,0.86,0.31
501.63,0.41,0.79,0.38
476.41,0.41,0.74,0.38
530.08,0.41,0.74,0.38
554.3,0.38,0.79,0.38
565.02,0.38,0.79,0.31
549.01,0.38,0.79,0.31
528.33,0.38,0.79,0.23
527.29,0.38,0.79,0.15
524.41,0.38,0.79,0.23
81.95,0.38,0.79,0.23
433.9,0.38,0.79,0.23
388.65,0.38,0.79,0.31
343.39,0.38,0.74,0.23
336.84,0.38,0.74,0.23
360.76,0.38,0.74,0.23
380.73,0.36,0.79,0.23
463.26,0.33,0.79,0.23
544.46,0.33,0.79,0.23
589.72,0.38,0.74,0.15
578.56,0.44,0.57,0.23
598.92,0.46,0.53,0.23
590.61,0.49,0.45,0.23
552.15,0.51,0.45,0.15
527.11,0.51,0.45,0.15
538.16,0.51,0.4,0.08
527.65,0.51,0.4,0.08
535.18,0.49,0.45,0.15
585.26,0.46,0.53,0.31
584.24,0.46,0.48,0.15
595.17,0.44,0.62,0.31
600.07,0.44,0.62,0.31
569.85,0.41,0.68,0.23
554.79,0.41,0.68,0.23
542.8,0.41,0.68,0.23
381.18,0.41,0.62,0.15
350.11,0.41,0.62,0.08
306.12,0.36,0.72,0.15
320.76,0.38,0.74,0.15
306.12,0.36,0.79,0.08
366.08,0.33,0.85,0.08
433.97,0.33,0.85,0
506.54,0.41,0.79,0.15
575.2,0.44,0.74,0.23
580.18,0.46,0.68,0.31
577.03,0.49,0.63,0.31
573.52,0.54,0.59,0.38
538.49,0.59,0.45,0.54
566.7,0.59,0.45,0.69
556.75,0.59,0.49,0.62
563.29,0.59,0.54,0.62
586.76,0.56,0.59,0.54
625.37,0.56,0.63,0.46
640.44,0.54,0.74,0.54
652.35,0.54,0.74,0.54
643.94,0.54,0.74,0.54
617.68,0.54,0.74,0.54
572.04,0.54,0.74,0.54
513.11,0.54,0.74,0.54
460.84,0.51,0.79,0.54
413.42,0.49,0.93,0.54
383.87,0.49,0.86,0.31
375.88,0.46,0.93,0.31
394.49,0.46,0.93,0.38
422.87,0.46,0.93,0.38
429.53,0.46,0.86,0.38
476.6,0.44,0.93,0.38
501.86,0.44,0.86,0.46
479.23,0.44,0.79,0.62
548.18,0.44,0.74,0.54
542.49,0.46,0.68,0.62
525.1,0.46,0.68,0.54
540.24,0.49,0.57,0.69
526.85,0.46,0.62,0.62
493.21,0.46,0.62,0.54
494.96,0.44,0.68,0.46
531.77,0.44,0.68,0.31
508.29,0.41,0.68,0.31
516.7,0.41,0.74,0.31
486.57,0.41,0.74,0.23
521.94,0.38,0.86,0.15
509.85,0.38,0.86,0.23
449.87,0.38,0.93,0.15
433.96,0.38,0.93,0.23
375.47,0.38,0.93,0.15
360.76,0.38,0.93,0.15
339.44,0.38,0.93,0.15
362.91,0.38,0.93,0.23
377.97,0.41,0.86,0.15
409.85,0.41,0.86,0.23
470.66,0.41,0.86,0.23
493.23,0.44,0.79,0.15
500.28,0.44,0.86,0.15
532.11,0.46,0.79,0.23
514.37,0.49,0.79,0.31
493.16,0.51,0.79,0.31
515.66,0.51,0.79,0.31
490.44,0.51,0.79,0.38
487.72,0.51,0.86,0.46
531.11,0.51,0.86,0.38
585.88,0.51,0.86,0.38
591.57,0.51,0.86,0.38
612.41,0.51,0.93,0.46
560.56,0.54,0.86,0.46
535.34,0.54,0.86,0.62
471.57,0.54,0.93,0.62
434.73,0.54,0.93,0.46
367.76,0.56,0.86,0.38
361.55,0.54,0.93,0.31
361.6,0.54,0.93,0.38
376.22,0.54,0.93,0.23
369.62,0.51,0.93,0.31
399.75,0.49,0.93,0.31
357.66,0.49,0.93,0.38
370.97,0.49,0.93,0.38
386.04,0.49,0.79,0.46
426.32,0.46,0.79,0.62
428.07,0.46,0.79,0.54
425.91,0.46,0.74,0.46
426.3,0.49,0.68,0.62
419.72,0.46,0.74,0.62
433.01,0.46,0.74,0.62
418.92,0.44,0.86,0.54
463.16,0.44,0.86,0.54
546.56,0.44,0.86,0.46
522.7,0.44,0.86,0.38
522.62,0.41,0.86,0.54
481.59,0.41,0.86,0.46
481.59,0.38,0.86,0.62
456.87,0.38,0.86,0.46
403.46,0.38,0.79,0.62
368.22,0.36,0.79,0.54
356.31,0.36,0.79,0.54
356.2,0.36,0.72,0.62
342.89,0.33,0.79,0.54
366.36,0.31,0.47,0.69
381.47,0.28,0.51,0.69
399.69,0.26,0.55,0.46
439.97,0.26,0.61,0.38
495.4,0.28,0.51,0.54
542.35,0.31,0.47,0.62
554.36,0.33,0.47,0.62
560.69,0.33,0.28,0.77
535.53,0.31,0.31,0.77
518.72,0.33,0.34,0.69
520.47,0.31,0.28,0.62
547.16,0.28,0.31,0.69
529.03,0.23,0.38,0.69
584.04,0.21,0.33,0.54
582.28,0.18,0.26,0.54
597.35,0.18,0.33,0.46
580.45,0.18,0.37,0.46
548.48,0.15,0.4,0.38
478.08,0.15,0.37,0.38
431.5,0.13,0.36,0.31
377.93,0.13,0.36,0.38
369.53,0.13,0.36,0.31
362.48,0.13,0.36,0.38
355.49,0.1,0.4,0.38
385.04,0.1,0.45,0.38
392.09,0.1,0.45,0.31
453.91,0.1,0.45,0.31
517.02,0.1,0.49,0.23
597.6,0.15,0.45,0.23
579.95,0.18,0.45,0.23
613.29,0.21,0.41,0.23
623.48,0.23,0.33,0.23
623.48,0.26,0.3,0.38
609.43,0.28,0.22,0.31
570.16,0.28,0.22,0.23
576.89,0.28,0.28,0.23
590.2,0.26,0.3,0.15
658.98,0.23,0.3,0.23
647.7,0.21,0.33,0.23
624.23,0.21,0.41,0.15
611.1,0.21,0.37,0.15
575.54,0.18,0.45,0.08
529.83,0.18,0.45,0.15
435.73,0.18,0.45,0.08
420.28,0.21,0.37,0.15
368.22,0.18,0.49,0.15
358,0.18,0.55,0.23
347.85,0.18,0.6,0.08
352.72,0.21,0.55,0.15
388.51,0.23,0.46,0.23
415.89,0.23,0.51,0.15
484.75,0.23,0.55,0.08
559.05,0.23,0.55,0.38
575.96,0.28,0.46,0.31
591.41,0.31,0.43,0.31
612.56,0.31,0.47,0.38
591.41,0.28,0.46,0.31
581.55,0.31,0.43,0.23
557.69,0.31,0.47,0.23
555.49,0.31,0.47,0.23
594.02,0.28,0.46,0.54
619.32,0.28,0.38,0.38
634.38,0.21,0.66,0.54
621.07,0.18,0.85,0.38
607.51,0.15,0.85,0.54
545.5,0.15,0.92,0.38
479.98,0.13,0.92,0.38
430.45,0.15,0.92,0.38
386.38,0.15,0.85,0.54
362.85,0.15,0.85,0.46
356.2,0.15,0.78,0.54
356.25,0.15,0.78,0.46
351.4,0.15,0.78,0.46
394.85,0.15,0.71,0.38
424.98,0.13,0.66,0.46
503.73,0.13,0.71,0.46
612.46,0.15,0.6,0.46
629.48,0.18,0.49,0.46
640.39,0.21,0.37,0.46
654.62,0.23,0.26,0.54
624.49,0.26,0.24,0.54
592.62,0.26,0.18,0.54
586.14,0.26,0.21,0.46
560.5,0.26,0.18,0.46
584.37,0.26,0.21,0.46
628.01,0.23,0.3,0.31
639.38,0.21,0.37,0.31
602.51,0.21,0.41,0.23
588.6,0.21,0.41,0.23
562.23,0.18,0.49,0.23
503.38,0.21,0.51,0.31
474.82,0.18,0.49,0.38
434.88,0.15,0.54,0.38
381.63,0.18,0.49,0.38
383.85,0.15,0.45,0.38
386.07,0.15,0.45,0.31
405.98,0.13,0.49,0.31
423.73,0.13,0.45,0.38
463.59,0.13,0.49,0.38
503.73,0.1,0.54,0.46
537.35,0.13,0.45,0.38
586.14,0.18,0.26,0.38
602.55,0.23,0.16,0.38
618,0.26,0.06,0.38
607.86,0.28,0.06,0.38
616.53,0.28,0.11,0.31
616.53,0.28,0.08,0.38
619.24,0.28,0.1,0.38
526.78,0.26,0.11,0.38
553.61,0.23,0.18,0.23
556.33,0.23,0.21,0.15
525.42,0.21,0.3,0.15
525.51,0.21,0.3,0.23
486.19,0.18,0.37,0.15
469.37,0.15,0.45,0.15
410.2,0.18,0.41,0.15
369.53,0.13,0.6,0.08
376.58,0.13,0.6,0.23
369.53,0.1,0.66,0.08
345.67,0.1,0.66,0.08
368.16,0.08,0.71,0.08
389.88,0.08,0.77,0
398.35,0.08,0.77,0
418.26,0.08,0.77,0.08
448.38,0.18,0.66,0.08
470.39,0.23,0.55,0.08
470.31,0.26,0.3,0.23
492.49,0.31,0.28,0.23
483.41,0.31,0.22,0.15
501.98,0.33,0.15,0.31
