reality,predict,mape,accurary
499.17,607.5097854,0.217039857,0.78
487.19,745.343521,0.529882635,0.47
471.68,716.1658927,0.518329996,0.48
465.22,677.5915863,0.456497112,0.54
684.86,677.5915863,0.010612992,0.99
974.38,583.7278724,0.400923795,0.6
968.39,607.5097854,0.372659997,0.63
627.13,590.9829697,0.057638815,0.94
593.01,752.2806342,0.268580014,0.73
812.65,673.5620803,0.171153534,0.83
1102.16,673.5620803,0.388870871,0.61
1082.2,673.5620803,0.37759926,0.62
1080.2,615.9122464,0.429816473,0.57
646.92,599.1568485,0.07383162,0.93
583.03,642.098704,0.101313318,0.9
786.91,557.0666451,0.292083408,0.71
1070.22,621.3293693,0.419437714,0.58
1050.25,689.4092281,0.343576074,0.66
836.61,708.6885303,0.152904543,0.85
604.99,640.6759794,0.058986065,0.94
557.07,589.6774235,0.058533799,0.94
603,589.6774235,0.022093825,0.98
976.37,640.6759794,0.343818451,0.66
657.09,606.1677296,0.077496645,0.92
467.22,615.5998157,0.317580189,0.68
413.31,615.5998157,0.489438474,0.51
401.33,615.5998157,0.533899324,0.47
415.31,615.5998157,0.482265815,0.52
746.76,615.5998157,0.175639006,0.82
948.36,678.8462503,0.284189284,0.72
746.76,640.6759794,0.142059056,0.86
611.06,658.5924581,0.077786892,0.92
599,658.5924581,0.099486574,0.9
960.4,691.395158,0.28009667,0.72
956.41,652.5192852,0.317741047,0.68
658.9,718.5908039,0.090591598,0.91
623.05,679.6827565,0.090896006,0.91
583.1,718.5908039,0.232362895,0.77
569.05,691.395158,0.21499896,0.79
982.36,600.5779883,0.388637579,0.61
1154.08,652.5192852,0.434597874,0.57
1080.2,691.395158,0.359937828,0.64
886.52,718.5908039,0.189425164,0.81
658.9,691.395158,0.049317283,0.95
668.89,718.5908039,0.074303404,0.93
920.47,718.5908039,0.219321864,0.78
870.62,699.0421184,0.197075511,0.8
515.75,634.7680222,0.230766887,0.77
475.21,606.1677296,0.275578649,0.72
475.21,697.8301592,0.468466908,0.53
469.22,690.2587506,0.471077001,0.53
467.22,708.6885303,0.516819764,0.48
503.23,736.5644014,0.463673472,0.54
471.21,615.5998157,0.306423496,0.69
954.41,668.8402831,0.299210734,0.7
1068.3,668.8402831,0.373920918,0.63
822.63,650.6450205,0.209067235,0.79
814.64,650.6450205,0.201309756,0.8
1150.08,675.06536,0.413027476,0.59
1112.15,683.4556821,0.385464477,0.61
1081.52,689.8167885,0.362178426,0.64
1028.29,689.8167885,0.32916124,0.67
599,730.9147764,0.220225002,0.78
636.04,788.0114676,0.238933821,0.76
1096.48,752.3546537,0.31384553,0.69
1044.26,718.5908039,0.311866007,0.69
722.06,691.395158,0.042468551,0.96
627.68,691.395158,0.101508982,0.9
638.94,745.416858,0.166646098,0.83
894.59,718.5908039,0.196737272,0.8
848.59,718.5908039,0.153194353,0.85
487.19,713.5359068,0.464594731,0.54
467.22,652.5192852,0.396599643,0.6
461.23,652.5192852,0.414737301,0.59
453.31,600.5779883,0.324872578,0.68
469.22,652.5192852,0.390646787,0.61
539.1,652.5192852,0.210386357,0.79
962.4,652.5192852,0.321987443,0.68
968.46,691.395158,0.286088059,0.71
618.97,652.5192852,0.054201795,0.95
585.02,691.395158,0.18183166,0.82
660.9,606.1677296,0.082814753,0.92
1114.37,679.6827565,0.390074431,0.61
1136.11,720.1769779,0.366102774,0.63
748.75,709.5618095,0.052338151,0.95
595.01,653.0798612,0.097594765,0.9
1044.26,677.5915863,0.35112751,0.65
1068.3,766.1870235,0.282797881,0.72
1000.33,759.7687813,0.24048186,0.76
644.93,759.7687813,0.178063947,0.82
631.01,699.2902993,0.108207951,0.89
595.01,729.4046778,0.225869612,0.77
581.03,671.343214,0.155436404,0.84
702.83,698.6900583,0.005890388,0.99
996.29,698.6900583,0.298708149,0.7
521.13,619.8104724,0.189358648,0.81
489.18,619.8104724,0.267039684,0.73
483.27,548.8828328,0.135768479,0.86
471.21,325.2042866,0.309852748,0.69
483.19,335.6183983,0.305411125,0.69
591.08,320.2215774,0.458243254,0.54
984.36,523.7022983,0.46797686,0.53
942.43,600.5779883,0.362734645,0.64
934.44,653.0798612,0.301100273,0.7
700.83,745.343521,0.063515433,0.94
810.65,812.8353878,0.002695846,1
1244.18,820.4006659,0.340609344,0.66
1223.96,869.2785959,0.289781859,0.71
1108.23,880.0827756,0.205866313,0.79
854.58,880.0827756,0.029842467,0.97
604.99,966.5747947,0.597670697,0.4
798.67,911.8516907,0.141712711,0.86
1098.17,911.8516907,0.169662538,0.83
1054.24,903.4711884,0.143011849,0.86
806.8,895.1398801,0.10949415,0.89
620.97,836.6999593,0.347408022,0.65
627.04,772.8612378,0.232554921,0.77
563.06,772.8612378,0.372609025,0.63
537.1,769.4366466,0.432576143,0.57
658.9,740.316699,0.123564576,0.88
924.46,698.6900583,0.244218183,0.76
646.91,740.316699,0.144389017,0.86
487.19,679.6827565,0.395108185,0.6
457.24,652.5192852,0.427082681,0.57
571.05,600.5779883,0.051708236,0.95
950.46,720.1769779,0.242285864,0.76
914.48,751.8361687,0.177853897,0.82
862.56,810.7374766,0.060079906,0.94
806.81,773.3181328,0.041511468,0.96
1062.23,880.0827756,0.171476257,0.83
1090.18,910.2990731,0.165001125,0.83
852.65,869.7924902,0.020104955,0.98
593.01,869.7924902,0.466741691,0.53
579.03,894.1162032,0.544162139,0.46
828.62,859.1146374,0.036801715,0.96
1158.07,910.2990731,0.213951598,0.79
1150.08,880.0827756,0.234763864,0.77
728.91,851.6212644,0.168348993,0.83
