reality,predict,mape,accurary
834.61,752.3588257,0.1,0.9
834.61,819.5653687,0.02,0.98
868.55,899.9384155,0.04,0.96
864.56,926.4024048,0.07,0.93
1138.1,1021.610413,0.1,0.9
1092.18,982.6098633,0.1,0.9
1072.43,1043.668701,0.03,0.97
992.35,1023.129089,0.03,0.97
930.45,985.4926758,0.06,0.94
968.46,985.4926758,0.02,0.98
1004.33,955.5895386,0.05,0.95
994.34,951.8551636,0.04,0.96
926.46,862.7275391,0.07,0.93
900.5,852.1321411,0.05,0.95
894.66,825.0493164,0.08,0.92
828.62,825.0493164,0,1
767.94,811.7096558,0.06,0.94
732.85,773.2583618,0.06,0.94
714.16,773.2583618,0.08,0.92
731.96,742.7041626,0.01,0.99
736.77,752.3588257,0.02,0.98
736.77,720.9329834,0.02,0.98
770.72,703.765625,0.09,0.91
786.76,708.5733032,0.1,0.9
812.65,752.3588257,0.07,0.93
844.59,833.1466675,0.01,0.99
876.54,856.2890015,0.02,0.98
882.7,885.7653809,0,1
906.49,944.5911255,0.04,0.96
1142.1,952.9683228,0.17,0.83
1042.26,955.7022705,0.08,0.92
870.55,940.9469604,0.08,0.92
846.66,955.5895386,0.13,0.87
908.49,955.5895386,0.05,0.95
1124.13,858.861145,0.24,0.76
1138.33,778.2483521,0.32,0.68
1054.24,782.2888794,0.26,0.74
886.52,803.3173218,0.09,0.91
918.47,790.1202393,0.14,0.86
820.63,790.1202393,0.04,0.96
779.19,790.1202393,0.01,0.99
752.75,790.1202393,0.05,0.95
706.89,790.1202393,0.12,0.88
709.61,782.2888794,0.1,0.9
698.84,782.2888794,0.12,0.88
720.93,758.076355,0.05,0.95
734.78,765.612854,0.04,0.96
787.17,742.7041626,0.06,0.94
808.65,782.2888794,0.03,0.97
854.58,824.3167114,0.04,0.96
878.34,845.8134155,0.04,0.96
970.38,918.6891479,0.05,0.95
1154.08,955.5895386,0.17,0.83
1134.11,922.1843872,0.19,0.81
1098.17,972.309021,0.11,0.89
1018.3,810.2180786,0.2,0.8
844.59,803.3173218,0.05,0.95
