reality,predict,mape,accurary
387.93,560.4752442,0.445976792,0.55
397.91,540.7515718,0.35386027,0.65
426.35,511.902635,0.194985966,0.81
425.01,560.4752442,0.321523284,0.68
489.27,577.4218541,0.183614764,0.82
530.07,540.1724186,0.02212969,0.98
537.78,585.8801726,0.086667078,0.91
700.83,625.4413094,0.105546628,0.89
794.68,614.1469823,0.228767748,0.77
552.4,724.2010035,0.316621496,0.68
544.41,713.3013763,0.309838725,0.69
585.02,714.9930104,0.224181879,0.78
547.16,681.5417809,0.251518428,0.75
535.11,639.6799252,0.198376752,0.8
557.07,601.3479294,0.0823923,0.92
547.09,579.2071218,0.063600805,0.94
579.03,556.0760949,0.038340512,0.96
569.05,545.707206,0.037207556,0.96
551.14,524.5301559,0.046386742,0.95
487.19,492.118255,0.008757165,0.99
397.41,492.7853635,0.246168584,0.75
387.35,524.5301559,0.353241629,0.65
375.37,474.3249281,0.260984278,0.74
388.39,492.092132,0.269554383,0.73
389.35,513.5902106,0.325017533,0.67
369.38,492.6257181,0.336093013,0.66
403.55,514.1471075,0.274443262,0.73
405.39,505.4279686,0.252830677,0.75
487.19,535.4614775,0.097603262,0.9
497.17,579.2071218,0.163764649,0.84
513.14,598.827882,0.167627853,0.83
527.12,605.3021403,0.145370011,0.85
557.07,638.0380659,0.148432473,0.85
553.08,657.3298764,0.183156642,0.82
543.09,676.1050258,0.241534889,0.76
537.1,678.1230062,0.257755391,0.74
539.25,652.1517403,0.209584927,0.79
555.07,633.6982902,0.140621122,0.86
551.08,620.958754,0.128923655,0.87
608.99,604.1240482,0.006201138,0.99
602.76,597.5692126,0.007104529,0.99
535.98,591.177665,0.107512589,0.89
567.05,583.6177764,0.029678148,0.97
507.15,591.6583699,0.165242699,0.83
461.23,597.6926803,0.300926508,0.7
435.27,588.059428,0.345583854,0.65
419.3,578.7920844,0.378427448,0.62
401.33,579.4196811,0.450672226,0.55
407.32,579.4196811,0.421946991,0.58
427.35,579.4196811,0.352597818,0.65
443.26,589.4152513,0.335266565,0.66
451.25,581.8189139,0.291958462,0.71
497.17,581.8189139,0.169012359,0.83
525.2,612.6205429,0.170868438,0.83
549.04,641.2212702,0.165761583,0.83
547.27,676.4928908,0.242247127,0.76
493.18,687.2013227,0.394627417,0.61
463.23,699.0562341,0.506412789,0.49
443.33,696.9005462,0.57876471,0.42
435.88,669.7948395,0.532608914,0.47
451.64,685.9480452,0.523182489,0.48
452.81,715.0114466,0.571921178,0.43
467.22,699.0562341,0.491423732,0.51
465.28,687.3245733,0.481131957,0.52
472.53,629.8626424,0.330429427,0.67
463.23,589.9419194,0.271279776,0.73
473.21,573.1711231,0.21068258,0.79
407.39,573.1711231,0.406612479,0.59
451.25,560.2046428,0.243962875,0.76
549.15,594.6408955,0.081076913,0.92
341.43,573.1711231,0.684020883,0.32
324.92,439.6917768,0.358082766,0.64
320.23,595.2050415,0.856895401,0.14
343.48,610.6731012,0.776351947,0.22
357.4,581.8189139,0.626058933,0.37
369.38,560.8120848,0.521027183,0.48
407.32,574.3369919,0.409473623,0.59
417.3,574.3369919,0.381564176,0.62
482.2,560.0596871,0.159563176,0.84
483.19,608.9332566,0.260752376,0.74
445.26,619.3268882,0.389068285,0.61
417.42,636.7577367,0.531716901,0.47
417.3,604.0130086,0.452949655,0.55
389.35,660.6093285,0.704313915,0.3
403.33,613.5741321,0.520898216,0.48
411.31,660.6093285,0.6050624,0.39
459.23,641.9165602,0.397183363,0.6
471.21,641.9165602,0.355890355,0.64
473.21,646.932099,0.366484443,0.63
463.3,620.6190322,0.337386611,0.66
455.24,596.2925249,0.310922857,0.69
419.35,568.8001076,0.354630966,0.65
399.33,539.1361312,0.34981575,0.65
369.38,507.9253612,0.377588504,0.62
363.39,507.9253612,0.391433499,0.61
339.26,501.0226931,0.472043241,0.53
351.88,492.9475097,0.405513473,0.59
369.38,501.0226931,0.358867178,0.64
399.39,513.4863779,0.285597385,0.71
465.22,507.3752033,0.093354809,0.91
499.85,507.9253612,0.020542665,0.98
501.46,492.9475097,0.019406524,0.98
536.3,501.0226931,0.061383789,0.94
523.4,507.9253612,0.029229788,0.97
547.16,546.5974372,0.003719485,1
545.09,546.153343,0.002903993,1
543.09,546.153343,0.002903993,1
551.16,549.6393402,0.00073741,1
543.09,539.6599527,0.009019851,0.99
505.16,570.4124558,0.13469025,0.87
501.16,555.3985395,0.104823888,0.9
527.12,542.319609,0.026192665,0.97
524.57,532.8564941,0.018419734,0.98
504.06,512.2006057,0.018892605,0.98
496.08,480.7953594,0.033967951,0.97
465.81,487.9645156,0.05152626,0.95
432.6,454.1864134,0.049703471,0.95
407.3,454.1864134,0.114613509,0.89
364.58,431.11694,0.181021068,0.82
389.35,431.11694,0.112243755,0.89
359.4,416.3732083,0.163673711,0.84
365.39,402.9775894,0.103934869,0.9
403.39,378.589211,0.061571169,0.94
441.26,379.4106811,0.140479661,0.86
491.24,452.125949,0.082441748,0.92
507.15,513.0479021,0.010423164,0.99
515.14,546.0178709,0.064655961,0.94
521.13,556.8426303,0.064263137,0.94
553.08,573.2133064,0.031751569,0.97
533.06,602.9872882,0.129636744,0.87
515.22,602.3341642,0.174464597,0.83
479.2,598.1413234,0.250854669,0.75
531.11,618.0296414,0.169453353,0.83
547.09,618.0296414,0.134890783,0.87
543.17,602.3341642,0.106069103,0.89
521.13,584.3396889,0.116816774,0.88
541.1,562.0319776,0.042434401,0.96
539.1,495.66425,0.080661802,0.92
541.1,522.8647605,0.030211385,0.97
509.24,474.3249281,0.065839871,0.93
451.25,475.9985105,0.056978879,0.94
411.92,475.9985105,0.156519108,0.84
393.01,430.0392982,0.098424187,0.9
378.72,440.8825961,0.160416065,0.84
364.47,417.8657227,0.144720089,0.86
393.08,395.9479963,0.011346772,0.99
421.66,382.4588113,0.089151809,0.91
469.17,396.8608896,0.153304527,0.85
538.08,470.6211984,0.127110651,0.87
543.09,540.7515718,0.007015306,0.99
563.06,568.6853216,0.013416447,0.99
653,623.8335756,0.0431574,0.96
680.87,631.7370502,0.069028628,0.93
1058.24,635.5456621,0.396805789,0.6
651,620.0845137,0.048907751,0.95
620.97,678.1867416,0.093542777,0.91
752.75,651.9318127,0.130693947,0.87
912.48,676.3517931,0.261612597,0.74
924.46,682.3149981,0.262514296,0.74
870.55,623.8335756,0.284029542,0.72
884.53,588.6299268,0.337809713,0.66
666.89,586.2425873,0.118619918,0.88
630.95,570.5792311,0.098186876,0.9
557.23,535.5754791,0.035994394,0.96
