power,temperature,humidity,speed,,
421.30 ,0.60 ,0.86 ,0.08 ,,
834.44 ,0.60 ,0.86 ,0.08 ,,
828.62 ,0.63 ,0.86 ,0.08 ,,
752.75 ,0.63 ,0.86 ,0.08 ,,
475.21 ,0.65 ,0.86 ,0.17 ,,
495.17 ,0.70 ,0.70 ,0.17 ,,
489.18 ,0.73 ,0.70 ,0.17 ,,
844.59 ,0.75 ,0.66 ,0.17 ,,
814.87 ,0.80 ,0.52 ,0.17 ,,
758.74 ,0.80 ,0.56 ,0.25 ,,
467.22 ,0.80 ,0.52 ,0.25 ,,
479.20 ,0.80 ,0.56 ,0.42 ,,
489.18 ,0.78 ,0.61 ,0.50 ,,
525.12 ,0.75 ,0.66 ,0.33 ,,
906.49 ,0.73 ,0.70 ,0.25 ,,
828.62 ,0.73 ,0.64 ,0.33 ,,
509.15 ,0.68 ,0.80 ,0.25 ,,
517.21 ,0.68 ,0.75 ,0.33 ,,
651.03 ,0.68 ,0.75 ,0.25 ,,
804.08 ,0.68 ,0.75 ,0.17 ,,
421.30 ,0.65 ,0.80 ,0.25 ,,
401.33 ,0.65 ,0.75 ,0.17 ,,
389.35 ,0.63 ,0.80 ,0.17 ,,
387.35 ,0.63 ,0.80 ,0.17 ,,
407.32 ,0.63 ,0.80 ,0.08 ,,
505.16 ,0.63 ,0.80 ,0.17 ,,
902.75 ,0.63 ,0.80 ,0.17 ,,
696.84 ,0.65 ,0.75 ,0.17 ,,
497.17 ,0.70 ,0.64 ,0.17 ,,
529.12 ,0.73 ,0.60 ,0.17 ,,
523.13 ,0.75 ,0.52 ,0.17 ,,
806.63 ,0.80 ,0.44 ,0.33 ,,
936.50 ,0.83 ,0.40 ,0.25 ,,
860.57 ,0.83 ,0.40 ,0.17 ,,
812.65 ,0.83 ,0.44 ,0.25 ,,
664.89 ,0.85 ,0.41 ,0.33 ,,
525.20 ,0.83 ,0.40 ,0.25 ,,
525.12 ,0.80 ,0.44 ,0.25 ,,
543.09 ,0.78 ,0.52 ,0.33 ,,
571.05 ,0.73 ,0.64 ,0.33 ,,
543.09 ,0.73 ,0.60 ,0.33 ,,
660.97 ,0.70 ,0.70 ,0.33 ,,
946.42 ,0.70 ,0.70 ,0.33 ,,
788.69 ,0.70 ,0.64 ,0.25 ,,
658.90 ,0.70 ,0.64 ,0.25 ,,
569.16 ,0.68 ,0.75 ,0.17 ,,
365.39 ,0.68 ,0.75 ,0.17 ,,
377.37 ,0.68 ,0.75 ,0.08 ,,
407.32 ,0.68 ,0.80 ,0.17 ,,
714.87 ,0.68 ,0.80 ,0.17 ,,
762.05 ,0.68 ,0.80 ,0.17 ,,
810.65 ,0.65 ,0.86 ,0.25 ,,
553.16 ,0.65 ,0.80 ,0.33 ,,
539.10 ,0.68 ,0.64 ,0.50 ,,
573.04 ,0.70 ,0.51 ,0.42 ,,
996.34 ,0.75 ,0.37 ,0.25 ,,
994.34 ,0.78 ,0.28 ,0.42 ,,
876.61 ,0.78 ,0.30 ,0.33 ,,
549.08 ,0.78 ,0.33 ,0.33 ,,
531.11 ,0.73 ,0.44 ,0.42 ,,
275.62 ,0.70 ,0.51 ,0.42 ,,
976.37 ,0.68 ,0.60 ,0.33 ,,
968.43 ,0.65 ,0.69 ,0.42 ,,
1030.28 ,0.65 ,0.75 ,0.33 ,,
652.91 ,0.65 ,0.75 ,0.25 ,,
587.10 ,0.65 ,0.75 ,0.25 ,,
650.92 ,0.65 ,0.69 ,0.25 ,,
840.60 ,0.65 ,0.69 ,0.17 ,,
690.85 ,0.63 ,0.69 ,0.25 ,,
601.06 ,0.63 ,0.75 ,0.25 ,,
401.33 ,0.63 ,0.80 ,0.25 ,,
403.33 ,0.63 ,0.75 ,0.17 ,,
417.30 ,0.63 ,0.75 ,0.17 ,,
726.79 ,0.63 ,0.80 ,0.17 ,,
770.07 ,0.65 ,0.75 ,0.17 ,,
866.80 ,0.65 ,0.75 ,0.17 ,,
928.45 ,0.65 ,0.80 ,0.25 ,,
956.41 ,0.65 ,0.80 ,0.17 ,,
986.36 ,0.65 ,0.80 ,0.25 ,,
1010.24 ,0.68 ,0.80 ,0.25 ,,
835.54 ,0.68 ,0.80 ,0.25 ,,
604.99 ,0.68 ,0.80 ,0.25 ,,
591.01 ,0.68 ,0.80 ,0.25 ,,
1008.40 ,0.65 ,0.86 ,0.25 ,,
1066.22 ,0.65 ,0.86 ,0.25 ,,
964.58 ,0.65 ,0.86 ,0.33 ,,
638.94 ,0.65 ,0.80 ,0.42 ,,
670.88 ,0.63 ,0.86 ,0.42 ,,
644.93 ,0.63 ,0.86 ,0.33 ,,
904.49 ,0.63 ,0.86 ,0.33 ,,
1018.30 ,0.65 ,0.86 ,0.33 ,,
854.58 ,0.65 ,0.86 ,0.33 ,,
770.79 ,0.65 ,0.86 ,0.42 ,,
471.47 ,0.65 ,0.86 ,0.25 ,,
483.19 ,0.65 ,0.86 ,0.25 ,,
469.22 ,0.65 ,0.93 ,0.17 ,,
443.26 ,0.65 ,0.93 ,0.25 ,,
724.79 ,0.65 ,0.93 ,0.25 ,,
908.49 ,0.68 ,0.87 ,0.25 ,,
958.40 ,0.68 ,0.93 ,0.25 ,,
710.82 ,0.68 ,0.93 ,0.17 ,,
844.67 ,0.70 ,0.87 ,0.17 ,,
1096.17 ,0.70 ,0.87 ,0.25 ,,
1122.36 ,0.70 ,0.87 ,0.25 ,,
1080.20 ,0.70 ,0.93 ,0.25 ,,
1050.43 ,0.70 ,0.93 ,0.33 ,,
1074.29 ,0.70 ,0.87 ,0.33 ,,
1052.25 ,0.73 ,0.80 ,0.42 ,,
1018.30 ,0.73 ,0.80 ,0.33 ,,
1044.26 ,0.73 ,0.80 ,0.33 ,,
684.86 ,0.73 ,0.75 ,0.42 ,,
662.90 ,0.70 ,0.75 ,0.25 ,,
704.83 ,0.70 ,0.75 ,0.25 ,,
996.52 ,0.70 ,0.75 ,0.17 ,,
1036.27 ,0.68 ,0.80 ,0.17 ,,
890.60 ,0.68 ,0.80 ,0.25 ,,
469.22 ,0.68 ,0.87 ,0.17 ,,
435.27 ,0.68 ,0.87 ,0.25 ,,
433.28 ,0.68 ,0.87 ,0.17 ,,
427.29 ,0.68 ,0.87 ,0.17 ,,
780.70 ,0.65 ,0.86 ,0.25 ,,
477.20 ,0.65 ,0.86 ,0.25 ,,
856.64 ,0.65 ,0.86 ,0.25 ,,
1005.84 ,0.68 ,0.80 ,0.25 ,,
563.06 ,0.70 ,0.75 ,0.33 ,,
565.06 ,0.75 ,0.60 ,0.42 ,,
986.36 ,0.75 ,0.60 ,0.33 ,,
1044.26 ,0.78 ,0.56 ,0.33 ,,
1038.27 ,0.80 ,0.48 ,0.33 ,,
634.94 ,0.83 ,0.48 ,0.50 ,,
533.11 ,0.83 ,0.44 ,0.33 ,,
521.13 ,0.83 ,0.44 ,0.25 ,,
638.07 ,0.83 ,0.44 ,0.25 ,,
918.47 ,0.83 ,0.44 ,0.08 ,,
936.44 ,0.78 ,0.61 ,0.50 ,,
852.45 ,0.73 ,0.70 ,0.33 ,,
587.02 ,0.73 ,0.70 ,0.25 ,,
613.06 ,0.70 ,0.75 ,0.25 ,,
806.79 ,0.70 ,0.70 ,0.33 ,,
944.43 ,0.68 ,0.75 ,0.33 ,,
503.16 ,0.68 ,0.75 ,0.33 ,,
477.20 ,0.68 ,0.75 ,0.33 ,,
449.25 ,0.68 ,0.69 ,0.25 ,,
730.78 ,0.68 ,0.69 ,0.17 ,,
465.22 ,0.68 ,0.69 ,0.33 ,,
601.00 ,0.68 ,0.69 ,0.25 ,,
932.51 ,0.68 ,0.69 ,0.25 ,,
774.71 ,0.70 ,0.70 ,0.25 ,,
559.07 ,0.70 ,0.70 ,0.33 ,,
561.15 ,0.70 ,0.70 ,0.33 ,,
984.36 ,0.73 ,0.70 ,0.33 ,,
1022.30 ,0.73 ,0.70 ,0.33 ,,
1012.31 ,0.75 ,0.66 ,0.33 ,,
964.39 ,0.75 ,0.66 ,0.33 ,,
877.29 ,0.73 ,0.70 ,0.42 ,,
529.12 ,0.73 ,0.70 ,0.33 ,,
640.93 ,0.68 ,0.80 ,0.33 ,,
1014.51 ,0.68 ,0.87 ,0.33 ,,
944.43 ,0.68 ,0.80 ,0.50 ,,
950.42 ,0.65 ,0.86 ,0.58 ,,
748.75 ,0.65 ,0.80 ,0.58 ,,
612.98 ,0.63 ,0.86 ,0.42 ,,
585.02 ,0.65 ,0.75 ,0.42 ,,
908.56 ,0.65 ,0.75 ,0.42 ,,
762.73 ,0.65 ,0.80 ,0.42 ,,
662.90 ,0.65 ,0.80 ,0.42 ,,
420.76 ,0.65 ,0.80 ,0.33 ,,
423.29 ,0.65 ,0.80 ,0.33 ,,
459.31 ,0.65 ,0.80 ,0.33 ,,
672.94 ,0.65 ,0.86 ,0.42 ,,
882.53 ,0.68 ,0.80 ,0.42 ,,
776.71 ,0.68 ,0.87 ,0.50 ,,
591.01 ,0.70 ,0.87 ,0.42 ,,
688.85 ,0.73 ,0.80 ,0.50 ,,
682.86 ,0.73 ,0.87 ,0.42 ,,
1105.59 ,0.75 ,0.82 ,0.50 ,,
999.06 ,0.75 ,0.82 ,0.42 ,,
666.89 ,0.78 ,0.76 ,0.50 ,,
655.09 ,0.78 ,0.82 ,0.42 ,,
1030.28 ,0.78 ,0.82 ,0.42 ,,
1104.16 ,0.78 ,0.82 ,0.25 ,,
1050.25 ,0.78 ,0.82 ,0.25 ,,
686.86 ,0.78 ,0.82 ,0.33 ,,
565.06 ,0.75 ,0.87 ,0.25 ,,
586.57 ,0.75 ,0.87 ,0.17 ,,
1042.26 ,0.75 ,0.87 ,0.17 ,,
1032.49 ,0.73 ,0.87 ,0.17 ,,
946.49 ,0.70 ,0.93 ,0.08 ,,
878.54 ,0.70 ,0.93 ,0.08 ,,
782.14 ,0.70 ,0.93 ,0.25 ,,
474.14 ,0.70 ,0.80 ,0.25 ,,
457.24 ,0.68 ,0.87 ,0.25 ,,
487.19 ,0.65 ,0.93 ,0.33 ,,
616.97 ,0.65 ,0.86 ,0.42 ,,
906.49 ,0.63 ,0.93 ,0.33 ,,
896.57 ,0.65 ,0.86 ,0.42 ,,
746.89 ,0.68 ,0.80 ,0.33 ,,
579.64 ,0.70 ,0.75 ,0.50 ,,
692.85 ,0.73 ,0.64 ,0.67 ,,
1010.32 ,0.73 ,0.64 ,0.50 ,,
1006.32 ,0.78 ,0.56 ,0.50 ,,
964.47 ,0.75 ,0.60 ,0.50 ,,
716.81 ,0.75 ,0.60 ,0.50 ,,
730.78 ,0.78 ,0.56 ,0.50 ,,
1104.16 ,0.78 ,0.56 ,0.50 ,,
1082.20 ,0.78 ,0.56 ,0.50 ,,
1036.49 ,0.78 ,0.56 ,0.42 ,,
820.63 ,0.75 ,0.66 ,0.33 ,,
670.88 ,0.73 ,0.70 ,0.25 ,,
672.88 ,0.70 ,0.75 ,0.25 ,,
954.49 ,0.70 ,0.75 ,0.17 ,,
878.54 ,0.68 ,0.80 ,0.17 ,,
591.01 ,0.68 ,0.87 ,0.17 ,,
403.33 ,0.68 ,0.80 ,0.25 ,,
405.32 ,0.68 ,0.80 ,0.25 ,,
398.33 ,0.65 ,0.86 ,0.17 ,,
409.32 ,0.65 ,0.80 ,0.08 ,,
571.05 ,0.63 ,0.86 ,0.17 ,,
924.46 ,0.65 ,0.86 ,0.00 ,,
906.56 ,0.68 ,0.80 ,0.08 ,,
561.06 ,0.70 ,0.75 ,0.25 ,,
555.07 ,0.75 ,0.60 ,0.25 ,,
656.91 ,0.78 ,0.56 ,0.25 ,,
976.57 ,0.80 ,0.52 ,0.33 ,,
966.39 ,0.83 ,0.52 ,0.33 ,,
870.55 ,0.83 ,0.48 ,0.25 ,,
754.74 ,0.83 ,0.48 ,0.17 ,,
826.89 ,0.85 ,0.45 ,0.17 ,,
798.67 ,0.83 ,0.52 ,0.33 ,,
822.63 ,0.80 ,0.66 ,0.33 ,,
810.65 ,0.75 ,0.70 ,0.50 ,,
786.69 ,0.73 ,0.75 ,0.42 ,,
826.77 ,0.73 ,0.70 ,0.42 ,,
844.59 ,0.73 ,0.70 ,0.25 ,,
770.79 ,0.70 ,0.75 ,0.25 ,,
718.80 ,0.68 ,0.80 ,0.33 ,,
689.25 ,0.68 ,0.80 ,0.33 ,,
601.06 ,0.68 ,0.80 ,0.33 ,,
401.33 ,0.68 ,0.75 ,0.17 ,,
606.99 ,0.68 ,0.80 ,0.17 ,,
642.98 ,0.68 ,0.80 ,0.17 ,,
656.91 ,0.68 ,0.75 ,0.17 ,,
698.84 ,0.68 ,0.80 ,0.17 ,,
770.72 ,0.73 ,0.70 ,0.17 ,,
826.62 ,0.75 ,0.66 ,0.25 ,,
838.76 ,0.75 ,0.66 ,0.33 ,,
832.77 ,0.78 ,0.61 ,0.42 ,,
852.58 ,0.80 ,0.61 ,0.50 ,,
866.56 ,0.80 ,0.56 ,0.50 ,,
874.62 ,0.83 ,0.56 ,0.42 ,,
830.62 ,0.85 ,0.52 ,0.33 ,,
812.65 ,0.85 ,0.52 ,0.33 ,,
848.59 ,0.85 ,0.56 ,0.33 ,,
840.60 ,0.83 ,0.61 ,0.50 ,,
830.62 ,0.80 ,0.66 ,0.50 ,,
824.63 ,0.75 ,0.76 ,0.50 ,,
850.58 ,0.73 ,0.80 ,0.58 ,,
852.73 ,0.70 ,0.87 ,0.58 ,,
796.62 ,0.70 ,0.87 ,0.67 ,,
732.78 ,0.68 ,0.93 ,0.67 ,,
696.84 ,0.68 ,0.93 ,0.58 ,,
694.84 ,0.68 ,0.93 ,0.58 ,,
652.91 ,0.68 ,0.93 ,0.50 ,,
648.92 ,0.70 ,0.87 ,0.58 ,,
706.82 ,0.70 ,0.87 ,0.50 ,,
676.93 ,0.70 ,0.87 ,0.42 ,,
720.93 ,0.73 ,0.80 ,0.67 ,,
808.65 ,0.73 ,0.80 ,0.58 ,,
850.58 ,0.78 ,0.70 ,0.67 ,,
832.61 ,0.80 ,0.66 ,0.67 ,,
832.61 ,0.83 ,0.61 ,0.75 ,,
858.57 ,0.83 ,0.56 ,0.83 ,,
838.60 ,0.85 ,0.56 ,0.83 ,,
836.61 ,0.85 ,0.56 ,0.58 ,,
856.57 ,0.85 ,0.52 ,0.67 ,,
868.63 ,0.88 ,0.48 ,0.67 ,,
863.00 ,0.88 ,0.48 ,0.75 ,,
850.58 ,0.85 ,0.52 ,0.58 ,,
840.60 ,0.85 ,0.52 ,0.50 ,,
804.66 ,0.83 ,0.56 ,0.42 ,,
850.58 ,0.83 ,0.61 ,0.42 ,,
862.56 ,0.78 ,0.70 ,0.25 ,,
844.59 ,0.78 ,0.76 ,0.33 ,,
776.97 ,0.75 ,0.76 ,0.25 ,,
756.47 ,0.75 ,0.76 ,0.17 ,,
712.95 ,0.73 ,0.80 ,0.00 ,,
694.84 ,0.73 ,0.80 ,0.17 ,,
686.86 ,0.73 ,0.87 ,0.08 ,,
688.94 ,0.73 ,0.87 ,0.08 ,,
722.80 ,0.73 ,0.87 ,0.17 ,,
758.80 ,0.75 ,0.87 ,0.08 ,,
828.62 ,0.78 ,0.82 ,0.17 ,,
832.61 ,0.83 ,0.66 ,0.17 ,,
828.62 ,0.85 ,0.61 ,0.25 ,,
850.58 ,0.88 ,0.56 ,0.25 ,,
836.77 ,0.90 ,0.53 ,0.17 ,,
842.60 ,0.95 ,0.46 ,0.17 ,,
844.59 ,0.93 ,0.49 ,0.33 ,,
808.72 ,0.95 ,0.41 ,0.25 ,,
830.62 ,0.93 ,0.45 ,0.33 ,,
804.66 ,0.93 ,0.45 ,0.33 ,,
816.64 ,0.93 ,0.41 ,0.25 ,,
820.63 ,0.88 ,0.61 ,0.33 ,,
850.58 ,0.85 ,0.66 ,0.25 ,,
838.60 ,0.83 ,0.66 ,0.25 ,,
858.57 ,0.83 ,0.66 ,0.25 ,,
855.75 ,0.83 ,0.66 ,0.33 ,,
802.66 ,0.80 ,0.70 ,0.25 ,,
716.87 ,0.80 ,0.70 ,0.25 ,,
688.85 ,0.78 ,0.82 ,0.25 ,,
668.89 ,0.78 ,0.76 ,0.25 ,,
674.88 ,0.75 ,0.82 ,0.17 ,,
682.86 ,0.75 ,0.82 ,0.17 ,,
718.80 ,0.75 ,0.87 ,0.08 ,,
756.88 ,0.78 ,0.82 ,0.17 ,,
796.67 ,0.80 ,0.76 ,0.08 ,,
806.72 ,0.85 ,0.61 ,0.17 ,,
948.42 ,0.90 ,0.57 ,0.17 ,,
1046.26 ,0.93 ,0.53 ,0.25 ,,
1052.54 ,0.90 ,0.53 ,0.25 ,,
1062.23 ,0.85 ,0.66 ,0.50 ,,
1038.27 ,0.80 ,0.87 ,0.42 ,,
1040.27 ,0.85 ,0.76 ,0.33 ,,
1012.38 ,0.85 ,0.66 ,0.42 ,,
1042.48 ,0.88 ,0.66 ,0.33 ,,
1048.25 ,0.88 ,0.61 ,0.25 ,,
1032.28 ,0.88 ,0.61 ,0.33 ,,
942.43 ,0.85 ,0.71 ,0.33 ,,
854.58 ,0.83 ,0.70 ,0.33 ,,
822.63 ,0.70 ,0.87 ,0.08 ,,
826.62 ,0.73 ,0.93 ,0.08 ,,
748.75 ,0.75 ,0.93 ,0.08 ,,
702.89 ,0.78 ,0.87 ,0.17 ,,
696.84 ,0.78 ,0.87 ,0.17 ,,
662.90 ,0.78 ,0.87 ,0.17 ,,
665.02 ,0.75 ,0.93 ,0.17 ,,
692.85 ,0.75 ,0.93 ,0.00 ,,
702.05 ,0.75 ,0.93 ,0.08 ,,
734.78 ,0.78 ,0.87 ,0.08 ,,
774.71 ,0.80 ,0.82 ,0.08 ,,
790.68 ,0.85 ,0.76 ,0.08 ,,
824.63 ,0.88 ,0.66 ,0.17 ,,
836.84 ,0.90 ,0.61 ,0.17 ,,
1028.29 ,0.93 ,0.53 ,0.17 ,,
1044.26 ,0.93 ,0.53 ,0.33 ,,
1052.25 ,0.98 ,0.46 ,0.25 ,,
1068.22 ,0.98 ,0.49 ,0.25 ,,
1008.32 ,0.78 ,0.66 ,0.58 ,,
1012.31 ,0.78 ,0.70 ,0.58 ,,
1046.26 ,0.70 ,0.93 ,0.58 ,,
1036.22 ,0.70 ,0.93 ,0.33 ,,
990.35 ,0.75 ,0.87 ,0.25 ,,
924.64 ,0.75 ,0.87 ,0.50 ,,
932.45 ,0.68 ,1.00 ,0.50 ,,
888.52 ,0.70 ,0.93 ,0.25 ,,
794.68 ,0.70 ,0.93 ,0.25 ,,
732.78 ,0.70 ,0.93 ,0.25 ,,
706.87 ,0.70 ,0.93 ,0.33 ,,
726.79 ,0.70 ,0.93 ,0.25 ,,
714.81 ,0.70 ,0.93 ,0.17 ,,
752.75 ,0.70 ,0.93 ,0.25 ,,
732.78 ,0.70 ,0.87 ,0.33 ,,
764.88 ,0.68 ,0.87 ,0.42 ,,
810.65 ,0.68 ,0.87 ,0.33 ,,
812.65 ,0.68 ,0.87 ,0.33 ,,
826.62 ,0.68 ,0.87 ,0.50 ,,
826.69 ,0.68 ,0.87 ,0.42 ,,
855.68 ,0.68 ,0.87 ,0.25 ,,
858.57 ,0.70 ,0.87 ,0.17 ,,
804.81 ,0.73 ,0.75 ,0.17 ,,
786.68 ,0.73 ,0.75 ,0.17 ,,
781.88 ,0.75 ,0.66 ,0.25 ,,
786.69 ,0.75 ,0.66 ,0.08 ,,
802.66 ,0.73 ,0.80 ,0.33 ,,
802.66 ,0.70 ,0.87 ,0.33 ,,
840.67 ,0.70 ,0.87 ,0.25 ,,
844.59 ,0.70 ,0.87 ,0.25 ,,
842.60 ,0.68 ,0.87 ,0.17 ,,
800.82 ,0.68 ,0.93 ,0.17 ,,
754.74 ,0.68 ,0.87 ,0.17 ,,
722.57 ,0.68 ,0.87 ,0.17 ,,
714.86 ,0.68 ,0.87 ,0.17 ,,
706.82 ,0.68 ,0.87 ,0.17 ,,
726.79 ,0.68 ,0.93 ,0.17 ,,
752.75 ,0.68 ,0.87 ,0.08 ,,
758.74 ,0.68 ,0.87 ,0.00 ,,
770.72 ,0.68 ,0.93 ,0.08 ,,
794.68 ,0.73 ,0.80 ,0.17 ,,
818.64 ,0.75 ,0.70 ,0.08 ,,
826.79 ,0.78 ,0.66 ,0.17 ,,
860.57 ,0.78 ,0.61 ,0.17 ,,
890.59 ,0.80 ,0.56 ,0.17 ,,
882.53 ,0.83 ,0.52 ,0.25 ,,
936.44 ,0.85 ,0.48 ,0.25 ,,
1002.33 ,0.85 ,0.56 ,0.33 ,,
976.37 ,0.83 ,0.56 ,0.33 ,,
1002.33 ,0.83 ,0.61 ,0.33 ,,
872.55 ,0.80 ,0.66 ,0.42 ,,
853.33 ,0.80 ,0.66 ,0.25 ,,
864.56 ,0.78 ,0.70 ,0.42 ,,
852.65 ,0.75 ,0.70 ,0.42 ,,
864.56 ,0.73 ,0.75 ,0.50 ,,
806.66 ,0.73 ,0.80 ,0.42 ,,
726.57 ,0.73 ,0.80 ,0.33 ,,
707.68 ,0.70 ,0.87 ,0.33 ,,
676.87 ,0.70 ,0.87 ,0.17 ,,
668.08 ,0.73 ,0.80 ,0.08 ,,
606.99 ,0.70 ,0.87 ,0.25 ,,
680.87 ,0.70 ,0.87 ,0.25 ,,
698.84 ,0.70 ,0.93 ,0.25 ,,
720.80 ,0.70 ,0.87 ,0.25 ,,
814.35 ,0.70 ,0.93 ,0.17 ,,
788.75 ,0.65 ,1.00 ,0.33 ,,
819.76 ,0.63 ,0.93 ,0.42 ,,
860.57 ,0.63 ,0.93 ,0.33 ,,
878.54 ,0.63 ,0.93 ,0.33 ,,
908.49 ,0.63 ,0.93 ,0.17 ,,
896.51 ,0.65 ,0.93 ,0.00 ,,
864.56 ,0.65 ,0.93 ,0.17 ,,
846.59 ,0.65 ,0.93 ,0.25 ,,
838.60 ,0.65 ,0.93 ,0.25 ,,
876.54 ,0.68 ,0.87 ,0.25 ,,
872.55 ,0.68 ,0.87 ,0.08 ,,
850.74 ,0.68 ,0.87 ,0.17 ,,
844.67 ,0.68 ,0.87 ,0.17 ,,
840.60 ,0.68 ,0.93 ,0.17 ,,
818.64 ,0.68 ,0.93 ,0.17 ,,
754.74 ,0.68 ,0.93 ,0.17 ,,
728.32 ,0.68 ,0.93 ,0.17 ,,
660.90 ,0.68 ,0.93 ,0.25 ,,
634.94 ,0.68 ,0.93 ,0.08 ,,
621.08 ,0.68 ,0.93 ,0.25 ,,
429.28 ,0.68 ,1.00 ,0.08 ,,
449.31 ,0.68 ,1.00 ,0.17 ,,
782.70 ,0.70 ,0.93 ,0.17 ,,
902.50 ,0.70 ,0.93 ,0.17 ,,
934.44 ,0.75 ,0.87 ,0.17 ,,
952.41 ,0.78 ,0.76 ,0.25 ,,
990.35 ,0.80 ,0.70 ,0.25 ,,
960.40 ,0.83 ,0.66 ,0.33 ,,
986.36 ,0.85 ,0.56 ,0.17 ,,
1071.76 ,0.85 ,0.52 ,0.25 ,,
1128.12 ,0.85 ,0.56 ,0.25 ,,
1066.22 ,0.85 ,0.56 ,0.25 ,,
1078.20 ,0.85 ,0.56 ,0.17 ,,
1046.26 ,0.83 ,0.61 ,0.25 ,,
1042.26 ,0.83 ,0.61 ,0.17 ,,
1060.23 ,0.80 ,0.66 ,0.17 ,,
1040.36 ,0.78 ,0.76 ,0.08 ,,
728.79 ,0.78 ,0.76 ,0.08 ,,
854.58 ,0.78 ,0.82 ,0.17 ,,
838.76 ,0.78 ,0.82 ,0.17 ,,
784.69 ,0.75 ,0.87 ,0.33 ,,
750.75 ,0.75 ,0.87 ,0.33 ,,
716.81 ,0.75 ,0.87 ,0.42 ,,
696.84 ,0.75 ,0.82 ,0.33 ,,
718.80 ,0.75 ,0.82 ,0.33 ,,
754.80 ,0.75 ,0.82 ,0.33 ,,
780.70 ,0.75 ,0.82 ,0.33 ,,
883.39 ,0.78 ,0.76 ,0.25 ,,
882.53 ,0.80 ,0.70 ,0.33 ,,
920.47 ,0.83 ,0.66 ,0.42 ,,
1080.20 ,0.88 ,0.56 ,0.42 ,,
1114.14 ,0.88 ,0.56 ,0.42 ,,
1110.15 ,0.90 ,0.53 ,0.33 ,,
1084.19 ,0.90 ,0.48 ,0.42 ,,
1082.27 ,0.93 ,0.41 ,0.42 ,,
1082.20 ,0.95 ,0.41 ,0.42 ,,
1080.20 ,0.90 ,0.57 ,0.42 ,,
1090.41 ,0.88 ,0.61 ,0.42 ,,
1054.24 ,0.85 ,0.66 ,0.42 ,,
946.42 ,0.83 ,0.70 ,0.42 ,,
894.14 ,0.80 ,0.76 ,0.50 ,,
904.49 ,0.80 ,0.76 ,0.42 ,,
876.54 ,0.80 ,0.76 ,0.50 ,,
954.41 ,0.78 ,0.87 ,0.58 ,,
930.45 ,0.78 ,0.82 ,0.33 ,,
890.52 ,0.78 ,0.82 ,0.42 ,,
866.56 ,0.78 ,0.82 ,0.42 ,,
846.77 ,0.78 ,0.82 ,0.33 ,,
876.54 ,0.78 ,0.82 ,0.42 ,,
896.56 ,0.78 ,0.82 ,0.33 ,,
902.50 ,0.78 ,0.82 ,0.42 ,,
982.36 ,0.78 ,0.82 ,0.42 ,,
1020.30 ,0.80 ,0.76 ,0.33 ,,
1036.27 ,0.83 ,0.70 ,0.50 ,,
1112.15 ,0.85 ,0.66 ,0.42 ,,
1098.17 ,0.90 ,0.53 ,0.33 ,,
1120.13 ,0.90 ,0.53 ,0.25 ,,
1093.61 ,0.90 ,0.53 ,0.33 ,,
1042.33 ,0.90 ,0.53 ,0.25 ,,
1034.28 ,0.90 ,0.53 ,0.33 ,,
1034.28 ,0.90 ,0.53 ,0.33 ,,
1048.25 ,0.88 ,0.61 ,0.50 ,,
1066.22 ,0.85 ,0.71 ,0.50 ,,
1070.22 ,0.83 ,0.70 ,0.50 ,,
1034.49 ,0.80 ,0.76 ,0.50 ,,
1016.31 ,0.80 ,0.76 ,0.50 ,,
964.46 ,0.80 ,0.76 ,0.50 ,,
910.48 ,0.78 ,0.82 ,0.42 ,,
790.68 ,0.78 ,0.82 ,0.50 ,,
766.72 ,0.78 ,0.82 ,0.42 ,,
756.74 ,0.78 ,0.82 ,0.42 ,,
727.61 ,0.78 ,0.82 ,0.25 ,,
742.76 ,0.78 ,0.82 ,0.33 ,,
774.76 ,0.78 ,0.82 ,0.33 ,,
780.86 ,0.78 ,0.82 ,0.25 ,,
804.66 ,0.78 ,0.82 ,0.33 ,,
882.53 ,0.80 ,0.76 ,0.33 ,,
924.46 ,0.83 ,0.70 ,0.33 ,,
1052.25 ,0.85 ,0.66 ,0.42 ,,
1056.24 ,0.88 ,0.61 ,0.42 ,,
1024.29 ,0.88 ,0.61 ,0.42 ,,
1042.34 ,0.95 ,0.49 ,0.42 ,,
1030.28 ,0.90 ,0.57 ,0.25 ,,
998.34 ,0.93 ,0.53 ,0.33 ,,
1006.54 ,0.93 ,0.53 ,0.25 ,,
1026.29 ,0.90 ,0.57 ,0.42 ,,
1048.25 ,0.88 ,0.61 ,0.33 ,,
1068.22 ,0.85 ,0.66 ,0.42 ,,
1036.94 ,0.83 ,0.70 ,0.33 ,,
1016.31 ,0.83 ,0.70 ,0.25 ,,
858.64 ,0.80 ,0.76 ,0.33 ,,
740.77 ,0.80 ,0.76 ,0.33 ,,
772.87 ,0.78 ,0.82 ,0.33 ,,
740.77 ,0.78 ,0.82 ,0.33 ,,
736.77 ,0.75 ,0.87 ,0.25 ,,
716.81 ,0.75 ,0.87 ,0.25 ,,
734.78 ,0.75 ,0.87 ,0.25 ,,
758.74 ,0.75 ,0.87 ,0.25 ,,
784.69 ,0.75 ,0.87 ,0.25 ,,
786.75 ,0.80 ,0.82 ,0.17 ,,
940.43 ,0.83 ,0.70 ,0.25 ,,
1050.86 ,0.85 ,0.71 ,0.17 ,,
