power,temperature,humidity,speed
503.14,0.37 ,0.67 ,0.15 
451.76,0.37 ,0.67 ,0.23 
407.39,0.34 ,0.73 ,0.08 
386.22,0.32 ,0.79 ,0.08 
368.84,0.29 ,0.86 ,0.08 
359.39,0.29 ,0.86 ,0.00 
360.85,0.26 ,0.93 ,0.00 
370.25,0.26 ,0.86 ,0.00 
368.84,0.26 ,0.93 ,0.08 
352.86,0.26 ,0.86 ,0.15 
402,0.29 ,0.86 ,0.08 
403.53,0.39 ,0.17 ,0.23 
441.11,0.45 ,0.08 ,0.23 
514.87,0.47 ,0.05 ,0.31 
528.02,0.50 ,0.05 ,0.23 
467.89,0.50 ,0.07 ,0.23 
486.69,0.53 ,0.08 ,0.23 
486.77,0.53 ,0.05 ,0.31 
493.35,0.53 ,0.05 ,0.31 
485.36,0.50 ,0.08 ,0.46 
533.29,0.45 ,0.05 ,0.38 
501.04,0.39 ,0.03 ,0.38 
537.79,0.39 ,0.03 ,0.38 
518.89,0.37 ,0.06 ,0.38 
549.16,0.34 ,0.15 ,0.38 
470.61,0.32 ,0.20 ,0.31 
411.6,0.32 ,0.20 ,0.23 
379.64,0.29 ,0.35 ,0.23 
335.48,0.29 ,0.47 ,0.23 
327.49,0.26 ,0.62 ,0.31 
335.48,0.26 ,0.62 ,0.31 
355.62,0.24 ,0.66 ,0.15 
370.04,0.24 ,0.66 ,0.23 
387.56,0.26 ,0.62 ,0.23 
444.87,0.26 ,0.66 ,0.23 
462.33,0.29 ,0.67 ,0.46 
475.96,0.29 ,0.56 ,0.23 
502.66,0.32 ,0.51 ,0.31 
520.13,0.34 ,0.40 ,0.38 
505.56,0.34 ,0.40 ,0.31 
504.15,0.34 ,0.31 ,0.38 
528.12,0.37 ,0.29 ,0.38 
458.5,0.37 ,0.20 ,0.38 
491.85,0.34 ,0.26 ,0.46 
486.42,0.32 ,0.35 ,0.38 
525.2,0.32 ,0.38 ,0.31 
536.01,0.29 ,0.35 ,0.31 
507.82,0.26 ,0.42 ,0.31 
523.79,0.26 ,0.51 ,0.31 
473.69,0.26 ,0.42 ,0.31 
428.98,0.24 ,0.51 ,0.23 
387.63,0.24 ,0.51 ,0.23 
398.44,0.24 ,0.51 ,0.23 
381.05,0.24 ,0.47 ,0.23 
349.69,0.21 ,0.51 ,0.23 
393.9,0.21 ,0.51 ,0.15 
410.71,0.21 ,0.51 ,0.23 
460.48,0.21 ,0.56 ,0.31 
496.86,0.24 ,0.51 ,0.31 
517.44,0.26 ,0.35 ,0.38 
497.91,0.32 ,0.22 ,0.38 
506.77,0.34 ,0.17 ,0.38 
538.92,0.37 ,0.09 ,0.46 
538.92,0.37 ,0.13 ,0.46 
570,0.37 ,0.07 ,0.46 
520.13,0.37 ,0.10 ,0.46 
501.34,0.37 ,0.15 ,0.38 
517.31,0.37 ,0.17 ,0.38 
526.71,0.32 ,0.26 ,0.38 
558.25,0.29 ,0.28 ,0.38 
559.96,0.26 ,0.38 ,0.31 
550.57,0.26 ,0.42 ,0.31 
544.92,0.24 ,0.47 ,0.23 
511.68,0.24 ,0.47 ,0.31 
476.91,0.24 ,0.51 ,0.31 
443.55,0.24 ,0.51 ,0.23 
435.56,0.21 ,0.56 ,0.31 
446.37,0.21 ,0.56 ,0.23 
428.98,0.21 ,0.56 ,0.23 
422.4,0.21 ,0.60 ,0.15 
457.09,0.21 ,0.60 ,0.15 
517.21,0.18 ,0.66 ,0.15 
555.74,0.21 ,0.60 ,0.15 
575.37,0.26 ,0.51 ,0.31 
631.8,0.29 ,0.43 ,0.31 
638.06,0.32 ,0.35 ,0.38 
518.54,0.37 ,0.20 ,0.46 
562.89,0.37 ,0.17 ,0.46 
554.9,0.37 ,0.15 ,0.46 
567.2,0.39 ,0.23 ,0.38 
586.85,0.39 ,0.15 ,0.46 
602.83,0.37 ,0.23 ,0.38 
636.06,0.34 ,0.31 ,0.38 
607.87,0.29 ,0.35 ,0.46 
581.1,0.26 ,0.47 ,0.46 
560.11,0.24 ,0.56 ,0.46 
505.41,0.24 ,0.60 ,0.46 
419.52,0.24 ,0.60 ,0.31 
395.62,0.24 ,0.66 ,0.31 
395.62,0.24 ,0.66 ,0.31 
402.65,0.24 ,0.66 ,0.23 
384.76,0.24 ,0.66 ,0.23 
429.14,0.24 ,0.66 ,0.23 
482.99,0.24 ,0.72 ,0.31 
572.02,0.24 ,0.72 ,0.31 
581.36,0.24 ,0.72 ,0.23 
565.98,0.26 ,0.72 ,0.31 
544.81,0.29 ,0.67 ,0.46 
518.63,0.32 ,0.57 ,0.54 
514.86,0.37 ,0.48 ,0.46 
501.24,0.39 ,0.44 ,0.46 
479.2,0.39 ,0.44 ,0.46 
504.88,0.42 ,0.36 ,0.54 
520.57,0.39 ,0.40 ,0.54 
484.91,0.39 ,0.44 ,0.46 
463.19,0.37 ,0.52 ,0.46 
535.04,0.34 ,0.62 ,0.46 
577.79,0.32 ,0.67 ,0.31 
557.14,0.29 ,0.79 ,0.38 
605.05,0.29 ,0.86 ,0.23 
547.74,0.26 ,0.93 ,0.31 
503.59,0.26 ,0.93 ,0.31 
470.23,0.26 ,0.93 ,0.23 
419.52,0.26 ,0.93 ,0.31 
420.99,0.26 ,0.93 ,0.23 
403.61,0.26 ,0.93 ,0.31 
420.99,0.26 ,0.93 ,0.31 
420.99,0.26 ,0.93 ,0.23 
430.31,0.26 ,0.93 ,0.23 
473.06,0.26 ,0.93 ,0.23 
525.2,0.26 ,0.93 ,0.23 
551.98,0.26 ,0.93 ,0.15 
551.98,0.29 ,0.86 ,0.23 
