year,month,day,hour,power consumption,temperature,humidity,speed(KM/H)
2015,4,14,20,545.4,14,59,10.8
2015,4,14,21,608.99,14,59,7.2
2015,4,14,22,517.14,12,67,7.2
2015,4,14,23,466.37,11,71,7.2
2015,4,15,0,413.6,12,67,10.8
2015,4,15,1,386.5,10,76,10.8
2015,4,15,2,396.48,9,76,7.2
2015,4,15,3,376.58,11,71,7.2
2015,4,15,4,337.78,10,76,7.2
2015,4,15,5,376.83,10,76,10.8
2015,4,15,6,440.01,10,76,10.8
2015,4,15,7,505.19,13,72,10.8
2015,4,15,8,517.14,17,55,14.4
2015,4,15,9,525.12,19,43,18.0
2015,4,15,10,553.08,21,38,14.4
2015,4,15,11,515.14,21,35,18.0
2015,4,15,12,538.83,22,29,18.0
2015,4,15,13,518.63,24,29,18.0
2015,4,15,14,501.88,23,38,21.6
2015,4,15,15,509.32,23,33,18.0
2015,4,15,16,527.55,22,35,14.4
2015,4,15,17,529.23,21,40,10.8
2015,4,15,18,544.67,20,43,14.4
2015,4,15,19,538.63,19,43,10.8
2015,4,15,20,526.25,18,49,10.8
2015,4,15,21,510.37,18,56,7.2
2015,4,15,22,470.83,17,63,7.2
2015,4,15,23,439.27,17,63,3.6
2015,4,16,0,415.31,18,56,18.0
2015,4,16,1,434.25,18,56,7.2
2015,4,16,2,397.91,18,56,7.2
2015,4,16,3,387.93,17,59,10.8
2015,4,16,4,397.91,17,63,7.2
2015,4,16,5,426.35,17,59,3.6
2015,4,16,6,425.01,17,59,10.8
2015,4,16,7,489.27,18,59,10.8
2015,4,16,8,530.07,19,60,3.6
2015,4,16,9,537.78,20,52,7.2
2015,4,16,10,700.83,21,49,10.8
2015,4,16,11,794.68,22,50,7.2
2015,4,16,12,552.4,25,44,21.6
2015,4,16,13,544.41,25,47,18.0
2015,4,16,14,585.02,23,53,28.8
2015,4,16,15,547.16,20,60,39.6
2015,4,16,16,535.11,18,56,36.0
2015,4,16,17,557.07,17,52,25.2
2015,4,16,18,547.09,16,52,21.6
2015,4,16,19,579.03,15,55,21.6
2015,4,16,20,569.05,15,48,18.0
2015,4,16,21,551.14,14,51,14.4
2015,4,16,22,487.19,14,48,7.2
2015,4,16,23,397.41,14,51,7.2
2015,4,17,0,387.35,14,51,14.4
2015,4,17,1,375.37,13,63,7.2
2015,4,17,2,388.39,13,63,10.8
2015,4,17,3,389.35,13,63,18.0
2015,4,17,4,369.38,13,67,10.8
2015,4,17,5,403.55,13,67,18.0
2015,4,17,6,405.39,13,67,14.4
2015,4,17,7,487.19,14,63,18.0
2015,4,17,8,497.17,16,52,21.6
2015,4,17,9,513.14,17,42,25.2
2015,4,17,10,527.12,17,39,28.8
2015,4,17,11,557.07,19,37,28.8
2015,4,17,12,553.08,20,37,28.8
2015,4,17,13,543.09,21,35,28.8
2015,4,17,14,537.1,21,40,28.8
2015,4,17,15,539.25,20,46,25.2
2015,4,17,16,555.07,19,49,25.2
2015,4,17,17,551.08,18,59,25.2
2015,4,17,18,608.99,17,68,25.2
2015,4,17,19,602.76,16,72,28.8
2015,4,17,20,535.98,16,77,25.2
2015,4,17,21,567.05,16,82,21.6
2015,4,17,22,507.15,16,82,25.2
2015,4,17,23,461.23,17,82,21.6
2015,4,18,0,435.27,17,82,18.0
2015,4,18,1,419.3,17,88,14.4
2015,4,18,2,401.33,17,94,14.4
2015,4,18,3,407.32,17,94,14.4
2015,4,18,4,427.35,17,94,14.4
2015,4,18,5,443.26,17,94,18.0
2015,4,18,6,451.25,18,94,10.8
2015,4,18,7,497.17,18,94,10.8
2015,4,18,8,525.2,20,83,10.8
2015,4,18,9,549.04,22,73,10.8
2015,4,18,10,547.27,23,65,14.4
2015,4,18,11,493.18,24,57,14.4
2015,4,18,12,463.23,24,57,18.0
2015,4,18,13,443.33,26,51,10.8
2015,4,18,14,435.88,24,57,10.8
2015,4,18,15,451.64,25,57,10.8
2015,4,18,16,452.81,26,51,14.4
2015,4,18,17,467.22,24,57,18.0
2015,4,18,18,465.28,23,61,18.0
2015,4,18,19,472.53,21,73,10.8
2015,4,18,20,463.23,20,78,7.2
2015,4,18,21,473.21,19,83,7.2
2015,4,18,22,407.39,19,83,7.2
2015,4,18,23,451.25,18,88,7.2
2015,4,19,0,549.15,19,83,10.8
2015,4,19,1,341.43,19,83,7.2
2015,4,19,2,324.92,19,83,0
2015,4,19,3,320.23,19,88,10.8
2015,4,19,4,343.48,19,88,14.4
2015,4,19,5,357.4,18,94,10.8
2015,4,19,6,369.38,18,94,7.2
2015,4,19,7,407.32,19,94,7.2
2015,4,19,8,417.3,19,94,7.2
2015,4,19,9,482.2,20,88,3.6
2015,4,19,10,483.19,21,88,7.2
2015,4,19,11,445.26,22,83,7.2
2015,4,19,12,417.42,23,73,7.2
2015,4,19,13,417.3,23,78,3.6
2015,4,19,14,389.35,23,73,10.8
2015,4,19,15,403.33,24,69,3.6
2015,4,19,16,411.31,23,73,10.8
2015,4,19,17,459.23,22,78,10.8
2015,4,19,18,471.21,22,78,10.8
2015,4,19,19,473.21,21,78,14.4
2015,4,19,20,463.3,19,83,18.0
2015,4,19,21,455.24,18,88,14.4
2015,4,19,22,419.35,15,94,25.2
2015,4,19,23,399.33,13,94,28.8
2015,4,20,0,369.38,12,94,25.2
2015,4,20,1,363.39,12,94,25.2
2015,4,20,2,339.26,12,94,21.6
2015,4,20,3,351.88,12,94,18.0
2015,4,20,4,369.38,12,94,21.6
2015,4,20,5,399.39,12,88,28.8
2015,4,20,6,465.22,12,88,25.2
2015,4,20,7,499.85,12,94,25.2
2015,4,20,8,501.46,12,94,18.0
2015,4,20,9,536.3,12,94,21.6
2015,4,20,10,523.4,12,94,25.2
2015,4,20,11,547.16,14,82,21.6
2015,4,20,12,545.09,14,77,21.6
2015,4,20,13,543.09,14,77,21.6
2015,4,20,14,551.16,15,72,18.0
2015,4,20,15,543.09,15,67,14.4
2015,4,20,16,505.16,16,55,18.0
2015,4,20,17,501.16,15,51,21.6
2015,4,20,18,527.12,14,51,21.6
2015,4,20,19,524.57,14,48,18.0
2015,4,20,20,504.06,13,54,18.0
2015,4,20,21,496.08,12,58,14.4
2015,4,20,22,465.81,12,51,18.0
2015,4,20,23,432.6,11,54,10.8
2015,4,21,0,407.3,11,54,10.8
2015,4,21,1,364.58,10,58,10.8
2015,4,21,2,389.35,10,58,10.8
2015,4,21,3,359.4,9,62,10.8
2015,4,21,4,365.39,8,66,14.4
2015,4,21,5,403.39,8,66,7.2
2015,4,21,6,441.26,8,76,7.2
2015,4,21,7,491.24,12,62,7.2
2015,4,21,8,507.15,14,63,10.8
2015,4,21,9,515.14,16,52,10.8
2015,4,21,10,521.13,17,42,10.8
2015,4,21,11,553.08,18,40,10.8
2015,4,21,12,533.06,20,35,10.8
2015,4,21,13,515.22,20,33,10.8
2015,4,21,14,479.2,21,33,7.2
2015,4,21,15,531.11,21,28,10.8
2015,4,21,16,547.09,21,28,10.8
2015,4,21,17,543.17,20,33,10.8
2015,4,21,18,521.13,19,32,10.8
2015,4,21,19,541.1,16,63,14.4
2015,4,21,20,539.1,14,72,7.2
2015,4,21,21,541.1,15,48,10.8
2015,4,21,22,509.24,13,63,7.2
2015,4,21,23,451.25,13,77,7.2
2015,4,22,0,411.92,13,77,7.2
2015,4,22,1,393.01,12,77,3.6
2015,4,22,2,378.72,11,82,7.2
2015,4,22,3,364.47,10,82,7.2
2015,4,22,4,393.08,10,82,3.6
2015,4,22,5,421.66,9,87,3.6
2015,4,22,6,469.17,10,94,3.6
2015,4,22,7,538.08,14,82,3.6
2015,4,22,8,543.09,17,63,7.2
2015,4,22,9,563.06,19,52,7.2
2015,4,22,10,653,21,43,10.8
2015,4,22,11,680.87,22,33,10.8
2015,4,22,12,1058.24,24,27,7.2
2015,4,22,13,651,25,34,3.6
2015,4,22,14,620.97,25,32,10.8
2015,4,22,15,752.75,25,29,7.2
2015,4,22,16,912.48,25,29,10.8
2015,4,22,17,924.46,23,41,18.0
2015,4,22,18,870.55,21,43,10.8
2015,4,22,19,884.53,19,46,10.8
2015,4,22,20,666.89,19,37,10.8
2015,4,22,21,630.95,18,32,10.8
2015,4,22,22,557.23,17,37,7.2
2015,4,22,23,497.17,17,39,10.8
2015,4,23,0,425.29,16,52,10.8
2015,4,23,1,383.36,16,48,10.8
2015,4,23,2,383.34,15,55,7.2
2015,4,23,3,361.4,14,63,7.2
2015,4,23,4,391.4,14,63,7.2
2015,4,23,5,397.7,14,63,7.2
2015,4,23,6,426.29,14,67,7.2
2015,4,23,7,563.33,16,63,7.2
2015,4,23,8,642.78,18,52,7.2
2015,4,23,9,655.72,20,40,7.2
2015,4,23,10,730.54,23,31,14.4
2015,4,23,11,840.68,25,28,21.6
2015,4,23,12,976.45,26,28,21.6
2015,4,23,13,898.36,26,30,18.0
2015,4,23,14,628.46,26,21,18.0
2015,4,23,15,630.95,26,14,21.6
2015,4,23,16,838.6,25,14,18.0
2015,4,23,17,910.64,24,21,14.4
2015,4,23,18,884.53,23,23,18.0
2015,4,23,19,722.8,21,25,14.4
2015,4,23,20,622.96,20,33,10.8
2015,4,23,21,568.15,20,30,14.4
2015,4,23,22,507.01,19,32,14.4
2015,4,23,23,467.41,18,40,14.4
2015,4,24,0,433.28,18,40,10.8
2015,4,24,1,379.37,17,42,10.8
2015,4,24,2,379.41,17,48,10.8
2015,4,24,3,411.31,17,48,10.8
2015,4,24,4,387.35,17,52,10.8
2015,4,24,5,407.37,17,52,10.8
2015,4,24,6,437.27,17,55,10.8
2015,4,24,7,485.27,17,55,10.8
2015,4,24,8,501.04,18,52,10.8
2015,4,24,9,569.05,20,46,7.2
2015,4,24,10,579.22,22,43,7.2
2015,4,24,11,609.49,22,43,7.2
2015,4,24,12,834.95,22,43,7.2
2015,4,24,13,856.57,22,43,7.2
2015,4,24,14,646.14,23,44,7.2
2015,4,24,15,547.36,23,44,10.8
2015,4,24,16,579.3,23,38,10.8
2015,4,24,17,786.45,22,38,10.8
2015,4,24,18,890.28,21,43,7.2
2015,4,24,19,757.45,19,52,10.8
2015,4,24,20,643.18,18,56,7.2
2015,4,24,21,591.01,18,56,7.2
2015,4,24,22,533.11,18,59,7.2
2015,4,24,23,505.24,16,63,7.2
2015,4,25,0,449.25,16,63,3.6
2015,4,25,1,431.28,14,72,0
2015,4,25,2,417.3,14,77,0
2015,4,25,3,425.29,13,82,3.6
2015,4,25,4,425.34,12,88,0
2015,4,25,5,443.26,13,82,3.6
2015,4,25,6,505.16,12,88,0
2015,4,25,7,740.85,18,77,0
2015,4,25,8,878.54,21,60,3.6
2015,4,25,9,886.52,23,41,3.6
2015,4,25,10,700.83,25,28,7.2
2015,4,25,11,794.68,27,18,7.2
2015,4,25,12,919.28,28,20,10.8
2015,4,25,13,902.67,28,23,10.8
2015,4,25,14,868.55,28,23,7.2
2015,4,25,15,840.6,28,25,14.4
2015,4,25,16,736.85,28,21,14.4
2015,4,25,17,642.93,26,24,18.0
2015,4,25,18,781.83,25,28,14.4
2015,4,25,19,948.42,23,31,10.8
2015,4,25,20,838.6,21,40,7.2
2015,4,25,21,598.13,20,56,10.8
2015,4,25,22,557.14,19,64,7.2
2015,4,25,23,505.74,18,59,7.2
2015,4,26,0,427.97,17,63,10.8
2015,4,26,1,423.34,18,59,7.2
2015,4,26,2,408.98,17,68,3.6
2015,4,26,3,403.5,17,72,7.2
2015,4,26,4,411.31,16,77,7.2
2015,4,26,5,431.33,16,72,7.2
2015,4,26,6,449.25,17,68,7.2
2015,4,26,7,527.2,19,60,14.4
2015,4,26,8,537.1,21,49,18.0
2015,4,26,9,690.85,23,38,18.0
2015,4,26,10,852.58,25,34,18.0
2015,4,26,11,788.13,26,34,18.0
2015,4,26,12,632.95,28,30,21.6
2015,4,26,13,675.14,27,26,21.6
2015,4,26,14,892.46,26,32,25.2
2015,4,26,15,916.73,27,26,25.2
2015,4,26,16,714.81,26,26,25.2
2015,4,26,17,652.36,25,29,21.6
2015,4,26,18,646.05,23,33,21.6
2015,4,26,19,650.92,22,35,21.6
2015,4,26,20,654.04,20,43,18.0
2015,4,26,21,618.82,19,46,18.0
2015,4,26,22,505.16,19,49,14.4
2015,4,26,23,462.86,19,49,18.0
2015,4,27,0,429.7,18,52,18.0
2015,4,27,1,401,18,52,18.0
2015,4,27,2,405.62,18,52,18.0
2015,4,27,3,366.11,18,59,21.6
2015,4,27,4,390.07,18,68,18.0
2015,4,27,5,404.36,18,73,14.4
2015,4,27,6,452.54,18,73,14.4
2015,4,27,7,499.85,19,68,21.6
2015,4,27,8,501.46,20,68,21.6
2015,4,27,9,536.3,22,60,18.0
2015,4,27,10,523.4,23,57,18.0
2015,4,27,11,527.12,25,54,18.0
2015,4,27,12,526.76,26,47,21.6
2015,4,27,13,517.09,26,51,18.0
2015,4,27,14,507.23,25,54,18.0
2015,4,27,15,487.25,25,54,18.0
2015,4,27,16,505.16,25,54,18.0
2015,4,27,17,501.16,24,61,18.0
2015,4,27,18,527.12,22,69,21.6
2015,4,27,19,524.57,22,64,18.0
2015,4,27,20,648.26,21,68,18.0
2015,4,27,21,607.07,20,73,18.0
2015,4,27,22,610.98,20,78,18.0
2015,4,27,23,533.18,19,83,14.4
2015,4,28,0,475.21,19,83,18.0
2015,4,28,1,439.27,19,83,10.8
2015,4,28,2,427.29,19,83,10.8
2015,4,28,3,397.34,19,83,7.2
2015,4,28,4,415.31,19,83,7.2
2015,4,28,5,440.93,19,83,10.8
2015,4,28,6,447.25,19,83,10.8
2015,4,28,7,535.26,21,78,10.8
2015,4,28,8,712.81,24,65,18.0
2015,4,28,9,1022.3,26,57,14.4
2015,4,28,10,890.36,27,58,21.6
2015,4,28,11,606.99,28,51,21.6
2015,4,28,12,631.04,29,48,21.6
2015,4,28,13,884.53,31,43,21.6
2015,4,28,14,946.42,31,43,18.0
2015,4,28,15,660.9,30,45,18.0
2015,4,28,16,664.98,30,45,18.0
2015,4,28,17,1106.16,29,45,14.4
2015,4,28,18,920.47,28,48,14.4
2015,4,28,19,698.84,24,65,18.0
2015,4,28,20,644.93,22,73,21.6
2015,4,28,21,579.11,22,69,21.6
2015,4,28,22,531.11,21,68,25.2
2015,4,28,23,493.18,17,94,25.2
2015,4,29,0,796.74,18,94,18.0
2015,4,29,1,543.09,18,88,10.8
2015,4,29,2,451.25,17,94,7.2
2015,4,29,3,405.32,17,94,10.8
2015,4,29,4,427.29,18,88,14.4
2015,4,29,5,457.3,18,88,18.0
2015,4,29,6,461.23,17,94,18.0
2015,4,29,7,529.12,18,88,7.2
2015,4,29,8,551.08,19,83,10.8
2015,4,29,9,555.15,19,83,14.4
2015,4,29,10,555.07,19,83,21.6
2015,4,29,11,555.07,19,78,21.6
2015,4,29,12,1058.24,17,82,18.0
2015,4,29,13,651,18,77,21.6
2015,4,29,14,565.06,19,78,25.2
2015,4,29,15,603,19,78,21.6
2015,4,29,16,599.81,19,78,18.0
2015,4,29,17,678.95,19,73,21.6
2015,4,29,18,953.54,19,73,18.0
2015,4,29,19,689.71,18,77,14.4
2015,4,29,20,549.08,18,77,14.4
2015,4,29,21,772.71,18,77,10.8
2015,4,29,22,770.72,16,88,10.8
2015,4,29,23,539.1,16,88,7.2
2015,4,30,0,557.07,15,94,3.6
2015,4,30,1,521.13,15,88,7.2
2015,4,30,2,439.33,15,94,7.2
2015,4,30,3,441.33,15,94,7.2
2015,4,30,4,445.26,15,94,3.6
2015,4,30,5,435.27,14,94,3.6
2015,4,30,6,497.17,16,88,0
2015,4,30,7,804.66,18,88,7.2
2015,4,30,8,796.67,20,78,14.4
2015,4,30,9,820.58,22,64,10.8
2015,4,30,10,730.54,23,53,14.4
2015,4,30,11,624.97,24,53,14.4
2015,4,30,12,976.45,25,50,14.4
2015,4,30,13,898.36,26,47,18.0
2015,4,30,14,628.46,26,44,18.0
2015,4,30,15,606.99,26,47,18.0
2015,4,30,16,824.63,25,44,14.4
2015,4,30,17,990.35,24,61,18.0
2015,4,30,18,892.55,22,69,18.0
2015,4,30,19,676.87,21,73,10.8
2015,4,30,20,621.05,20,73,14.4
2015,4,30,21,616.97,19,68,14.4
2015,4,30,22,563.06,18,77,14.4
2015,4,30,23,423.38,16,88,14.4
2015,5,1,0,381.42,16,88,10.8
2015,5,1,1,379.37,16,88,10.8
2015,5,1,2,381.36,16,88,14.4
2015,5,1,3,373.38,16,82,10.8
2015,5,1,4,373.38,16,82,14.4
2015,5,1,5,417.36,16,88,10.8
2015,5,1,6,417.3,16,88,10.8
2015,5,1,7,483.19,17,82,10.8
2015,5,1,8,533.19,18,77,14.4
2015,5,1,9,551.08,21,68,10.8
2015,5,1,10,589.02,22,64,14.4
2015,5,1,11,706.82,23,61,18.0
2015,5,1,12,910.48,24,53,18.0
2015,5,1,13,519.13,26,51,18.0
2015,5,1,14,479.27,26,44,25.2
2015,5,1,15,491.18,25,54,21.6
2015,5,1,16,868.72,24,57,21.6
2015,5,1,17,782.7,23,61,25.2
2015,5,1,18,896.51,21,68,25.2
2015,5,1,19,894.51,20,73,21.6
2015,5,1,20,684.86,18,83,21.6
2015,5,1,21,650.92,18,83,25.2
2015,5,1,22,555.07,18,83,25.2
2015,5,1,23,505.23,18,83,25.2
2015,5,2,0,391.4,18,83,21.6
2015,5,2,1,367.79,18,83,25.2
2015,5,2,2,355.41,18,88,25.2
2015,5,2,3,369.38,18,88,21.6
2015,5,2,4,377.37,18,88,21.6
2015,5,2,5,383.77,18,88,21.6
2015,5,2,6,411.43,19,83,21.6
2015,5,2,7,445.26,20,83,25.2
2015,5,2,8,455.24,21,78,25.2
2015,5,2,9,493.18,22,78,25.2
2015,5,2,10,529.12,23,73,21.6
2015,5,2,11,525.12,22,88,10.8
2015,5,2,12,503.16,20,94,10.8
2015,5,2,13,519.21,20,94,14.4
2015,5,2,14,529.12,21,94,18.0
2015,5,2,15,543.09,22,88,10.8
2015,5,2,16,880.61,22,88,10.8
2015,5,2,17,1014.31,22,88,10.8
2015,5,2,18,692.85,21,94,10.8
2015,5,2,19,1016.31,21,100,7.2
2015,5,2,20,1086.19,21,100,7.2
2015,5,2,21,686.86,19,94,32.4
2015,5,2,22,543.17,18,94,21.6
2015,5,2,23,481.2,17,94,21.6
2015,5,3,0,407.32,17,88,25.2
2015,5,3,1,425.35,16,88,21.6
2015,5,3,2,387.35,16,88,21.6
2015,5,3,3,648.92,16,88,18.0
2015,5,3,4,499.17,16,88,18.0
2015,5,3,5,503.16,16,88,21.6
2015,5,3,6,413.36,16,88,18.0
2015,5,3,7,448.92,17,82,18.0
2015,5,3,8,461.3,17,82,21.6
2015,5,3,9,491.18,18,73,21.6
2015,5,3,10,505.16,20,68,21.6
2015,5,3,11,531.11,20,68,18.0
2015,5,3,12,514.56,21,64,21.6
2015,5,3,13,483.19,23,61,18.0
2015,5,3,14,457.24,23,61,25.2
2015,5,3,15,469.22,24,57,21.6
2015,5,3,16,493.18,24,53,21.6
2015,5,3,17,501.16,23,57,25.2
2015,5,3,18,515.22,22,64,18.0
2015,5,3,19,543.09,21,68,14.4
2015,5,3,20,525.19,19,78,7.2
2015,5,3,21,537.1,19,83,10.8
2015,5,3,22,738.77,19,83,7.2
2015,5,3,23,417.3,19,83,7.2
2015,5,4,0,399.33,18,83,7.2
2015,5,4,1,397.34,18,83,0
2015,5,4,2,363.39,17,88,3.6
2015,5,4,3,369.44,17,88,3.6
2015,5,4,4,397.39,17,88,0
2015,5,4,5,437.27,16,94,7.2
2015,5,4,6,419.3,17,94,3.6
2015,5,4,7,475.21,18,94,3.6
2015,5,4,8,493.18,20,78,7.2
2015,5,4,9,537.1,22,69,18.0
2015,5,4,10,606.99,24,57,21.6
2015,5,4,11,1044.26,24,50,28.8
2015,5,4,12,822.78,25,39,25.2
2015,5,4,13,535.18,24,36,28.8
2015,5,4,14,493.47,24,29,25.2
2015,5,4,15,473.21,23,31,25.2
2015,5,4,16,511.15,22,27,25.2
2015,5,4,17,545.09,21,23,21.6
2015,5,4,18,832.61,19,37,18.0
2015,5,4,19,812.52,18,49,18.0
2015,5,4,20,610.98,18,40,14.4
2015,5,4,21,601,17,37,18.0
2015,5,4,22,495.17,18,34,10.8
2015,5,4,23,583.03,17,34,14.4
2015,5,5,0,597,17,37,7.2
2015,5,5,1,441.26,16,39,7.2
2015,5,5,2,443.26,15,51,7.2
2015,5,5,3,445.32,14,59,7.2
2015,5,5,4,451.3,14,59,7.2
2015,5,5,5,463.23,15,51,7.2
2015,5,5,6,429.28,15,51,7.2
2015,5,5,7,477.2,17,45,10.8
2015,5,5,8,503.16,18,30,14.4
2015,5,5,9,505.16,20,28,14.4
2015,5,5,10,533.11,21,27,14.4
2015,5,5,11,537.1,22,29,14.4
2015,5,5,12,570.17,23,29,14.4
2015,5,5,13,513.22,24,27,18.0
2015,5,5,14,504.97,24,25,14.4
2015,5,5,15,481.2,24,22,18.0
2015,5,5,16,521.13,23,23,18.0
2015,5,5,17,537.1,22,23,18.0
2015,5,5,18,525.12,21,25,18.0
2015,5,5,19,527.35,20,28,14.4
2015,5,5,20,570.9,19,37,21.6
2015,5,5,21,579.11,18,45,14.4
2015,5,5,22,531.11,18,52,14.4
2015,5,5,23,493.18,18,56,18.0
2015,5,6,0,796.74,18,56,18.0
2015,5,6,1,543.09,17,59,18.0
2015,5,6,2,451.25,17,63,14.4
2015,5,6,3,405.32,17,68,14.4
2015,5,6,4,451.25,17,68,14.4
2015,5,6,5,461.23,17,68,10.8
2015,5,6,6,461.23,17,72,10.8
2015,5,6,7,529.12,18,68,10.8
2015,5,6,8,551.08,19,64,10.8
2015,5,6,9,555.15,20,64,7.2
2015,5,6,10,577.04,21,56,10.8
2015,5,6,11,644.93,24,47,10.8
2015,5,6,12,816.64,24,50,10.8
2015,5,6,13,569.05,25,47,3.6
2015,5,6,14,527.12,25,44,7.2
2015,5,6,15,525.12,25,47,7.2
2015,5,6,16,581.03,24,57,18.0
2015,5,6,17,628.95,23,61,18.0
2015,5,6,18,912.48,22,64,18.0
2015,5,6,19,694.84,21,68,18.0
2015,5,6,20,583.19,20,64,18.0
2015,5,6,21,573.04,20,68,18.0
2015,5,6,22,511.15,19,73,14.4
2015,5,6,23,437.27,18,83,10.8
2015,5,7,0,399.33,18,83,10.8
2015,5,7,1,367.39,17,88,7.2
2015,5,7,2,375.37,17,82,10.8
2015,5,7,3,367.85,16,88,7.2
2015,5,7,4,369.38,16,94,0
2015,5,7,5,419.35,16,94,3.6
2015,5,7,6,435.27,17,88,7.2
2015,5,7,7,499.17,18,83,10.8
2015,5,7,8,928.82,20,73,10.8
2015,5,7,9,770.72,21,73,10.8
2015,5,7,10,587.87,23,65,10.8
2015,5,7,11,668.89,24,61,7.2
2015,5,7,12,652.91,26,51,7.2
2015,5,7,13,622.96,27,48,7.2
2015,5,7,14,591.01,28,48,7.2
2015,5,7,15,613.07,26,54,21.6
2015,5,7,16,608.99,25,54,21.6
2015,5,7,17,878.54,24,57,18.0
2015,5,7,18,976.46,23,53,14.4
2015,5,7,19,678.87,22,46,14.4
2015,5,7,20,670.88,21,46,18.0
2015,5,7,21,555.07,20,46,14.4
2015,5,7,22,962.4,20,49,14.4
2015,5,7,23,537.18,19,64,14.4
2015,5,8,0,505.16,18,73,14.4
2015,5,8,1,411.31,18,73,18.0
2015,5,8,2,405.32,18,73,10.8
2015,5,8,3,405.32,18,73,14.4
2015,5,8,4,419.36,18,73,14.4
2015,5,8,5,427.29,18,73,10.8
2015,5,8,6,421.3,18,73,14.4
2015,5,8,7,517.14,20,64,18.0
2015,5,8,8,571.12,21,60,21.6
2015,5,8,9,745.26,24,50,28.8
2015,5,8,10,988.35,25,47,21.6
2015,5,8,11,656.99,26,44,28.8
2015,5,8,12,714.81,24,47,28.8
2015,5,8,13,682.86,23,50,25.2
2015,5,8,14,670.75,23,53,28.8
2015,5,8,15,676.87,22,53,21.6
2015,5,8,16,694.84,22,57,18.0
2015,5,8,17,626.96,19,73,21.6
2015,5,8,18,1010.32,18,83,21.6
2015,5,8,19,820.63,18,88,18.0
2015,5,8,20,642.93,17,88,14.4
2015,5,8,21,654.99,17,94,10.8
2015,5,8,22,575.12,17,94,14.4
2015,5,8,23,447.25,18,88,7.2
2015,5,9,0,413.31,18,88,7.2
2015,5,9,1,407.32,18,88,7.2
2015,5,9,2,379.37,18,88,7.2
2015,5,9,3,373.38,18,88,10.8
2015,5,9,4,393.34,18,88,7.2
2015,5,9,5,399.33,18,94,10.8
2015,5,9,6,429.28,18,94,14.4
2015,5,9,7,471.35,18,88,10.8
2015,5,9,8,471.21,18,88,14.4
2015,5,9,9,509.15,18,88,14.4
2015,5,9,10,561.06,18,88,14.4
2015,5,9,11,543.09,19,83,10.8
2015,5,9,12,557.07,21,73,10.8
2015,5,9,13,535.11,22,64,10.8
2015,5,9,14,531.11,21,68,14.4
2015,5,9,15,1000.33,22,64,18.0
2015,5,9,16,710.57,21,68,14.4
2015,5,9,17,704.83,21,68,14.4
2015,5,9,18,616.97,20,68,18.0
2015,5,9,19,668.89,19,73,18.0
2015,5,9,20,658.9,18,77,14.4
2015,5,9,21,639.33,18,77,10.8
2015,5,9,22,585.1,17,82,14.4
2015,5,9,23,810.65,17,82,14.4
2015,5,10,0,583.09,17,82,14.4
2015,5,10,1,483.19,16,88,14.4
2015,5,10,2,469.22,16,88,7.2
2015,5,10,3,441.26,16,88,10.8
2015,5,10,4,455.24,16,82,10.8
2015,5,10,5,483.19,16,82,10.8
2015,5,10,6,780.85,16,88,14.4
2015,5,10,7,758.74,17,82,18.0
2015,5,10,8,553.08,19,68,18.0
2015,5,10,9,579.03,20,64,18.0
2015,5,10,10,595.01,22,53,21.6
2015,5,10,11,535.18,23,50,21.6
2015,5,10,12,513.14,24,50,21.6
2015,5,10,13,519.13,23,50,25.2
2015,5,10,14,505.23,24,50,21.6
2015,5,10,15,880.53,23,53,21.6
2015,5,10,16,756.74,22,57,21.6
2015,5,10,17,754.74,21,64,21.6
2015,5,10,18,740.77,20,73,21.6
2015,5,10,19,744.76,19,78,21.6
2015,5,10,20,720.89,19,78,25.2
2015,5,10,21,628.95,19,78,21.6
2015,5,10,22,585.61,19,83,14.4
2015,5,10,23,507.15,19,83,25.2
2015,5,11,0,449.25,19,83,25.2
2015,5,11,1,415.31,19,83,21.6
2015,5,11,2,385.36,19,88,21.6
2015,5,11,3,385.42,18,94,18.0
2015,5,11,4,403.05,18,94,18.0
2015,5,11,5,437.27,18,94,18.0
2015,5,11,6,449.25,19,94,21.6
2015,5,11,7,535.11,19,94,18.0
2015,5,11,8,535.11,19,94,21.6
2015,5,11,9,579.03,20,94,18.0
2015,5,11,10,654.91,20,94,14.4
2015,5,11,11,1088.19,21,94,18.0
2015,5,11,12,780.83,21,94,18.0
2015,5,11,13,587.02,23,88,18.0
2015,5,11,14,579.11,20,88,43.2
2015,5,11,15,595.01,17,94,32.4
2015,5,11,16,636.94,17,88,21.6
2015,5,11,17,700.83,17,88,21.6
2015,5,11,18,960.4,16,94,28.8
2015,5,11,19,854.58,15,94,21.6
2015,5,11,20,649.01,15,88,25.2
2015,5,11,21,636.94,15,82,25.2
2015,5,11,22,575.04,15,82,21.6
2015,5,11,23,549.08,15,82,21.6
2015,5,12,0,581.03,15,82,18.0
2015,5,12,1,650.98,14,88,18.0
2015,5,12,2,419.3,13,94,10.8
2015,5,12,3,427.29,13,94,14.4
2015,5,12,4,427.29,13,88,14.4
2015,5,12,5,439.3,13,88,7.2
2015,5,12,6,467.22,13,88,10.8
2015,5,12,7,551.08,16,72,14.4
2015,5,12,8,503.16,18,59,21.6
2015,5,12,9,505.16,20,52,25.2
2015,5,12,10,533.11,22,50,25.2
2015,5,12,11,649.02,23,44,28.8
2015,5,12,12,650.92,24,38,28.8
2015,5,12,13,652.91,26,32,36.0
